child_id,name,parent_id
9450-N,POS-synonymy,9450-A
461-A,hypernym,9450-A
10108-A,hypernym,9450-A
131273-A,hypernym,9450-A
107147-N,POS-synonymy,107147-A
107176-A,hypernym,107147-A
50-N,domain,107147-A
6398-N,POS-synonymy,6398-A
6399-A,hypernym,6398-A
110565-A,hyponym,6398-A
107054-A,hyponym,6398-A
107056-A,hyponym,6398-A
127410-A,hypernym,139397-A
139403-A,hyponym,139397-A
140606-A,hyponym,139397-A
8716-N,domain,139397-A
116373-N,POS-synonymy,116373-A
106606-A,hypernym,116373-A
1622-N,domain,116373-A
106149-N,POS-synonymy,106149-A
1310-A,hypernym,106149-A
132681-A,hypernym,106149-A
106148-A,hypernym,106149-A
139862-A,hypernym,106149-A
3744-N,domain,106149-A
135775-N,POS-synonymy,135775-A
119452-A,hypernym,135775-A
120598-N,POS-synonymy,120598-A
106769-A,hypernym,120598-A
4178-N,domain,120598-A
106924-N,domain,120598-A
106651-N,domain,120598-A
135435-N,POS-synonymy,135435-A
2698-A,hypernym,135435-A
50-N,domain,135435-A
63-N,domain,135435-A
101765-N,POS-synonymy,101765-A
242-A,hypernym,101765-A
115019-N,POS-synonymy,115019-A
2037-A,hypernym,115019-A
111705-A,hypernym,115019-A
106554-A,hypernym,115019-A
1276-N,domain,115019-A
144282-N,domain,115019-A
10014-N,POS-synonymy,10014-A
107218-A,hypernym,10014-A
2525-A,hypernym,10014-A
1622-N,domain,10014-A
5649-N,domain,10014-A
8594-N,domain,10014-A
5299-N,POS-synonymy,5299-A
2367-A,hyponym,5299-A
2553-A,hypernym,5299-A
2616-A,hyponym,5299-A
132891-A,hyponym,5299-A
2149-A,hypernym,5299-A
121746-N,POS-synonymy,121746-A
106511-A,hypernym,121746-A
107420-N,POS-synonymy,107420-A
106554-A,hypernym,107420-A
106768-A,hypernym,107420-A
110604-N,POS-synonymy,110604-A
120138-A,hypernym,110604-A
110193-A,hyponym,110604-A
110606-A,hyponym,110604-A
110607-A,hyponym,110604-A
110608-A,hyponym,110604-A
3974-N,POS-synonymy,3974-A
106560-A,hypernym,3974-A
140670-A,hypernym,3974-A
50-N,domain,3974-A
49-N,domain,3974-A
128786-N,POS-synonymy,128786-A
115085-N,POS-synonymy,115085-A
2550-A,hypernym,115085-A
115084-A,hyponym,115085-A
1047-N,domain,115085-A
1071-N,domain,115085-A
1026-N,domain,115085-A
102715-N,POS-synonymy,102715-A
242-A,hypernym,102715-A
112842-A,hyponym,148797-A
114018-A,hyponym,148797-A
114019-A,hypernym,148797-A
114020-A,hyponym,148797-A
114021-A,hyponym,148797-A
118872-A,hyponym,148797-A
119662-A,hyponym,148797-A
119744-A,hyponym,148797-A
120343-A,hyponym,148797-A
132580-A,hyponym,148797-A
133274-A,hyponym,148797-A
144723-A,hyponym,148797-A
138185-N,POS-synonymy,138185-A
4474-A,hypernym,138185-A
111810-A,hypernym,138185-A
2201-N,domain,138185-A
137987-N,POS-synonymy,137987-A
242-A,hypernym,137987-A
119488-N,POS-synonymy,119488-A
119487-A,hypernym,119488-A
123521-A,hyponym,119488-A
9792-N,POS-synonymy,9792-A
1448-A,hypernym,9792-A
106501-A,hypernym,9792-A
540-N,domain,9792-A
103476-N,POS-synonymy,103476-A
3208-A,hypernym,103476-A
112673-N,POS-synonymy,112673-A
935-A,hypernym,112673-A
144174-A,hypernym,112673-A
32-N,domain,112673-A
4525-N,domain,112673-A
136087-N,POS-synonymy,136087-A
637-A,hypernym,136087-A
106817-A,hypernym,136087-A
111394-A,hypernym,136087-A
422-N,domain,136087-A
637-N,domain,136087-A
105960-N,POS-synonymy,105960-A
242-A,hypernym,105960-A
110673-N,POS-synonymy,110673-A
20-N,domain,110673-A
31-N,domain,110673-A
5376-N,POS-synonymy,5376-A
502-A,hypernym,5376-A
73-A,hypernym,5376-A
72-A,hypernym,5376-A
144174-A,hypernym,5376-A
32-N,domain,5376-A
4525-N,domain,5376-A
40-N,domain,5376-A
124843-N,POS-synonymy,124843-A
118146-A,hypernym,124843-A
119058-A,hypernym,124843-A
119059-A,hypernym,124843-A
119360-N,POS-synonymy,119360-A
119294-A,hypernym,119360-A
119840-A,hypernym,119360-A
4178-N,domain,119360-A
106924-N,domain,119360-A
117960-N,POS-synonymy,117960-A
117959-A,hypernym,117960-A
118251-A,hyponym,117960-A
119102-A,hyponym,117960-A
136269-A,antonym,117960-A
150033-N,POS-synonymy,150033-A
126792-A,hypernym,150033-A
205-N,domain,150033-A
127433-N,POS-synonymy,127433-A
106550-A,hypernym,127433-A
52-N,domain,127433-A
320-N,domain,127433-A
3061-N,domain,127433-A
120034-V,POS-synonymy,120034-A
120034-N,POS-synonymy,120034-A
4260-A,hyponym,120034-A
7349-A,hyponym,120034-A
107175-A,hypernym,120034-A
107492-N,POS-synonymy,107492-A
8359-A,hyponym,107492-A
107235-A,hypernym,107492-A
107493-A,hypernym,107492-A
131990-A,hyponym,107492-A
101875-N,POS-synonymy,101875-A
242-A,hypernym,101875-A
107493-A,hypernym,101875-A
2513-N,POS-synonymy,2513-A
107039-A,hypernym,2513-A
107043-A,hyponym,2513-A
107047-A,hyponym,2513-A
130019-A,hypernym,2513-A
3554-A,hypernym,2513-A
106554-A,hypernym,2513-A
106555-A,hypernym,2513-A
107054-A,hyponym,2513-A
107056-A,hyponym,2513-A
113662-A,hyponym,2513-A
107045-A,hyponym,2513-A
107055-A,hyponym,2513-A
107651-A,hyponym,2513-A
111802-A,hyponym,2513-A
107067-A,hyponym,2513-A
107075-A,hyponym,2513-A
107057-A,hyponym,2513-A
123741-N,domain,2513-A
134241-N,POS-synonymy,134241-A
49-A,hypernym,134241-A
49-N,domain,134241-A
132616-N,POS-synonymy,132616-A
114022-A,hypernym,132616-A
106257-N,POS-synonymy,106257-A
107135-A,hypernym,106257-A
140598-N,POS-synonymy,140598-A
106584-A,hypernym,140598-A
104084-N,POS-synonymy,104084-A
242-A,hypernym,104084-A
117937-V,POS-synonymy,117937-A
117937-N,POS-synonymy,117937-A
148844-A,hyponym,117937-A
7233-A,hyponym,117937-A
106613-A,hypernym,117937-A
106768-A,hypernym,117937-A
111944-A,hypernym,117937-A
422-N,domain,117937-A
7656-N,domain,117937-A
111691-V,POS-synonymy,111691-A
111691-N,POS-synonymy,111691-A
106517-A,hypernym,111691-A
106695-A,hypernym,111691-A
138320-N,POS-synonymy,138320-A
137759-A,hypernym,138320-A
105745-N,POS-synonymy,105745-A
242-A,hypernym,105745-A
22-N,POS-synonymy,22-A
21-A,hypernym,22-A
120138-A,hypernym,22-A
20-N,domain,22-A
124116-N,POS-synonymy,124116-A
106768-A,hypernym,124116-A
111599-V,POS-synonymy,111599-A
111599-N,POS-synonymy,111599-A
106587-A,hypernym,111599-A
118245-N,POS-synonymy,118245-A
106446-A,hypernym,118245-A
118244-A,hyponym,118245-A
127196-A,hyponym,118245-A
119223-A,antonym,118245-A
8891-N,POS-synonymy,8891-A
153815-A,hypernym,8891-A
4091-A,hypernym,8891-A
108441-A,hypernym,8891-A
32-N,domain,8891-A
4525-N,domain,8891-A
142147-N,POS-synonymy,142147-A
113562-A,hyponym,142147-A
113686-A,hyponym,142147-A
121504-A,hyponym,142147-A
128904-A,hyponym,142147-A
2311-N,POS-synonymy,2311-A
561-A,hyponym,2311-A
116304-A,hypernym,2311-A
49-N,domain,2311-A
1026-N,domain,2311-A
109781-N,POS-synonymy,109781-A
1224-A,hypernym,109781-A
50-N,domain,109781-A
49-N,domain,109781-A
123741-N,domain,109781-A
109310-N,POS-synonymy,109310-A
7077-A,hyponym,109310-A
109215-A,hypernym,109310-A
51-N,domain,109310-A
136134-N,POS-synonymy,136134-A
242-A,hypernym,136134-A
146572-N,POS-synonymy,146572-A
106501-A,hypernym,146572-A
129738-A,hypernym,146572-A
118938-N,POS-synonymy,118938-A
118937-A,hypernym,118938-A
119351-A,hypernym,118938-A
136240-A,antonym,118938-A
4178-N,domain,118938-A
106924-N,domain,118938-A
119630-N,POS-synonymy,119630-A
106446-A,hypernym,119630-A
136083-A,hyponym,119630-A
136084-A,hyponym,119630-A
143676-A,hyponym,119630-A
144953-A,hyponym,119630-A
100237-N,POS-synonymy,100237-A
242-A,hypernym,100237-A
958-N,POS-synonymy,958-A
461-A,hypernym,958-A
124326-A,hypernym,958-A
103524-N,POS-synonymy,103524-A
2062-A,hypernym,103524-A
5068-N,POS-synonymy,5068-A
5408-A,hyponym,5068-A
112189-A,hypernym,5068-A
7906-A,hyponym,5068-A
8984-A,hyponym,5068-A
20-N,domain,5068-A
6945-N,domain,5068-A
5068-N,domain,5068-A
3459-N,POS-synonymy,3459-A
3459-V,POS-synonymy,3459-A
6052-A,hypernym,3459-A
111951-A,hypernym,3459-A
70-N,domain,3459-A
144261-N,POS-synonymy,144261-A
4789-A,hypernym,144261-A
144309-A,hypernym,144261-A
32-N,domain,144261-A
6293-N,domain,144261-A
120052-N,POS-synonymy,120052-A
119262-A,hypernym,120052-A
120053-A,hypernym,120052-A
147462-A,hyponym,120052-A
150528-A,hyponym,120052-A
9903-N,POS-synonymy,9903-A
1626-A,hypernym,9903-A
1622-N,domain,9903-A
107564-N,POS-synonymy,107564-A
109957-A,hypernym,107564-A
4939-N,POS-synonymy,4939-A
4939-V,POS-synonymy,4939-A
116118-A,hypernym,4939-A
112813-A,hypernym,4939-A
49-N,domain,4939-A
6293-N,domain,4939-A
996-N,domain,4939-A
119259-N,POS-synonymy,119259-A
118995-A,hypernym,119259-A
119258-A,hyponym,119259-A
118178-N,POS-synonymy,118178-A
118179-A,hypernym,118178-A
118180-A,hypernym,118178-A
4178-N,domain,118178-A
106924-N,domain,118178-A
3429-N,POS-synonymy,3429-A
853-A,hypernym,3429-A
3541-A,hyponym,3429-A
4413-A,hyponym,3429-A
5474-A,hyponym,3429-A
7373-A,hyponym,3429-A
9343-A,hyponym,3429-A
9673-A,hyponym,3429-A
144039-A,hyponym,3429-A
144041-A,hyponym,3429-A
4713-N,domain,3429-A
20-N,domain,3429-A
50-N,domain,3429-A
49-N,domain,3429-A
112307-N,POS-synonymy,112307-A
1625-A,hypernym,112307-A
106961-A,hypernym,112307-A
1622-N,domain,112307-A
139486-N,POS-synonymy,139486-A
106768-A,hypernym,139486-A
140520-A,hyponym,139486-A
142043-A,hyponym,139486-A
6646-N,domain,139486-A
1252-N,POS-synonymy,1252-A
562-A,hypernym,1252-A
130019-A,hyponym,1252-A
162-A,hyponym,1252-A
4187-A,hyponym,1252-A
4188-A,hyponym,1252-A
4189-A,hyponym,1252-A
5141-A,hyponym,1252-A
5171-A,hyponym,1252-A
4373-A,hyponym,1252-A
4532-A,hyponym,1252-A
4603-A,hyponym,1252-A
125441-N,POS-synonymy,125441-A
118786-A,hypernym,125441-A
125442-A,hypernym,125441-A
4178-N,domain,125441-A
106924-N,domain,125441-A
325-N,POS-synonymy,325-A
322-A,hypernym,325-A
9681-A,hyponym,325-A
50-N,domain,325-A
52-N,domain,325-A
6293-N,domain,325-A
322-N,domain,325-A
1230-A,hyponym,368-A
2561-A,hyponym,368-A
368-N,POS-synonymy,368-A
548-A,hyponym,368-A
550-A,hyponym,368-A
109703-A,hyponym,368-A
132293-A,hyponym,368-A
4361-A,hyponym,368-A
9544-A,hyponym,368-A
1224-A,hyponym,368-A
1225-A,hyponym,368-A
2168-A,hyponym,368-A
108286-A,hyponym,368-A
109051-A,hyponym,368-A
107270-A,hyponym,368-A
107275-A,hyponym,368-A
107276-A,hyponym,368-A
108472-A,hyponym,368-A
107284-A,hyponym,368-A
108479-A,hyponym,368-A
109412-A,hyponym,368-A
114131-A,hyponym,368-A
109095-A,hyponym,368-A
109096-A,hyponym,368-A
1227-A,hyponym,368-A
2799-A,hyponym,368-A
4318-A,hyponym,368-A
4610-A,hyponym,368-A
4681-A,hyponym,368-A
6382-A,hypernym,368-A
108544-A,hyponym,368-A
109741-A,hyponym,368-A
8325-A,hyponym,368-A
108934-A,hyponym,368-A
109252-A,hyponym,368-A
3174-A,hyponym,368-A
9475-A,hyponym,368-A
108277-A,hyponym,368-A
108320-A,hyponym,368-A
108585-A,hyponym,368-A
109878-A,hyponym,368-A
111660-A,hyponym,368-A
129503-A,hyponym,368-A
138251-A,hyponym,368-A
142330-A,hyponym,368-A
6045-A,hyponym,368-A
108117-A,hyponym,368-A
112797-A,hyponym,368-A
128548-A,hyponym,368-A
112426-A,hyponym,368-A
108463-A,hyponym,368-A
144272-A,hyponym,368-A
556-A,hyponym,368-A
1231-A,hyponym,368-A
3545-A,hyponym,368-A
110964-A,hyponym,368-A
133546-A,hyponym,368-A
136428-A,hyponym,368-A
139298-A,hyponym,368-A
141032-A,hyponym,368-A
143722-A,hyponym,368-A
144371-A,hyponym,368-A
50-N,domain,368-A
49-N,domain,368-A
119534-N,POS-synonymy,119534-A
118447-A,hypernym,119534-A
119099-A,hyponym,119534-A
119533-A,hyponym,119534-A
119840-A,hyponym,119534-A
121785-N,POS-synonymy,121785-A
107135-A,hypernym,121785-A
109161-N,POS-synonymy,109161-A
2525-A,hypernym,109161-A
113193-A,hypernym,109161-A
149654-N,POS-synonymy,149654-A
149654-V,POS-synonymy,149654-A
49-N,domain,149654-A
1026-N,domain,149654-A
149611-N,domain,149654-A
876-N,POS-synonymy,876-A
2253-A,hypernym,876-A
7656-N,domain,876-A
119179-N,POS-synonymy,119179-A
119178-A,hypernym,119179-A
113563-N,POS-synonymy,113563-A
113563-V,POS-synonymy,113563-A
3288-A,hypernym,113563-A
55-N,domain,113563-A
138198-N,POS-synonymy,138198-A
107508-A,hypernym,138198-A
137747-A,hypernym,138198-A
50-N,domain,138198-A
269-N,domain,138198-A
1-N,domain,138198-A
133121-N,domain,138198-A
8325-N,POS-synonymy,8325-A
368-A,hypernym,8325-A
1227-A,hyponym,8325-A
1230-A,hyponym,8325-A
4318-A,hyponym,8325-A
5891-A,hyponym,8325-A
109095-A,hyponym,8325-A
109096-A,hyponym,8325-A
128548-A,hyponym,8325-A
50-N,domain,8325-A
49-N,domain,8325-A
152735-N,POS-synonymy,152735-A
106726-A,hyponym,152735-A
106727-A,hyponym,152735-A
106728-A,hyponym,152735-A
106729-A,hyponym,152735-A
106723-A,hypernym,152735-A
126772-N,POS-synonymy,126772-A
126772-V,POS-synonymy,126772-A
106501-A,hypernym,126772-A
117035-A,hypernym,126772-A
50-N,domain,126772-A
55-N,domain,126772-A
184-N,POS-synonymy,184-A
106501-A,hypernym,184-A
111768-A,hyponym,184-A
115884-A,hyponym,184-A
144376-A,hyponym,184-A
145711-A,hyponym,184-A
51-N,domain,184-A
178-N,domain,184-A
1485-V,POS-synonymy,1485-A
1485-N,POS-synonymy,1485-A
106720-A,hypernym,1485-A
106881-A,hypernym,1485-A
6646-A,hypernym,1485-A
106714-A,hypernym,1485-A
112933-A,hypernym,1485-A
422-N,domain,1485-A
6646-N,domain,1485-A
7656-N,domain,1485-A
152575-N,POS-synonymy,152575-A
1310-A,hypernym,152575-A
1381-N,POS-synonymy,1381-A
422-A,hypernym,1381-A
422-N,domain,1381-A
3015-N,domain,1381-A
148136-N,POS-synonymy,148136-A
148134-A,hypernym,148136-A
8716-N,domain,148136-A
101334-N,POS-synonymy,101334-A
242-A,hypernym,101334-A
9226-N,POS-synonymy,9226-A
1449-A,hypernym,9226-A
7991-A,hypernym,9226-A
540-N,domain,9226-A
1432-N,domain,9226-A
135156-N,POS-synonymy,135156-A
135156-V,POS-synonymy,135156-A
5063-A,hyponym,135156-A
7556-A,hyponym,135156-A
146400-A,hyponym,135156-A
840-A,hypernym,135156-A
2154-A,hyponym,135156-A
130059-A,hyponym,135156-A
106769-A,hypernym,135156-A
106515-A,hypernym,135156-A
928-A,hypernym,135156-A
132789-A,hypernym,135156-A
112607-V,POS-synonymy,112607-A
112607-N,POS-synonymy,112607-A
144780-A,hyponym,112607-A
118971-N,POS-synonymy,118971-A
118970-A,hypernym,118971-A
119358-A,hyponym,118971-A
120655-A,hypernym,118971-A
128780-A,hyponym,118971-A
4178-N,domain,118971-A
106924-N,domain,118971-A
109366-N,POS-synonymy,109366-A
107296-A,hypernym,109366-A
1489-N,domain,109366-A
146828-N,domain,109366-A
113157-N,POS-synonymy,113157-A
113157-V,POS-synonymy,113157-A
107410-A,hypernym,113157-A
120847-A,hyponym,113157-A
122099-N,POS-synonymy,122099-A
132681-A,hypernym,122099-A
139862-A,hypernym,122099-A
122100-A,hypernym,122099-A
3744-N,domain,122099-A
113736-N,POS-synonymy,113736-A
113074-A,hypernym,113736-A
152616-N,POS-synonymy,152616-A
107163-A,hypernym,152616-A
118846-N,POS-synonymy,118846-A
106446-A,hypernym,118846-A
119659-A,hyponym,118846-A
120340-A,hyponym,118846-A
121261-A,hypernym,118846-A
121477-A,hypernym,118846-A
121530-A,hyponym,118846-A
121534-A,hyponym,118846-A
118844-A,antonym,118846-A
106720-N,domain,118846-A
133101-N,POS-synonymy,133101-A
110964-A,hypernym,133101-A
1231-A,hypernym,133101-A
50-N,domain,133101-A
49-N,domain,133101-A
3073-N,POS-synonymy,3073-A
1054-A,hypernym,3073-A
616-A,hypernym,3073-A
1047-N,domain,3073-A
2921-N,domain,3073-A
123447-N,POS-synonymy,123447-A
107577-A,hypernym,123447-A
151788-N,POS-synonymy,151788-A
111592-A,hypernym,151788-A
117123-V,POS-synonymy,117123-A
117123-N,POS-synonymy,117123-A
111768-A,hypernym,117123-A
51-N,domain,117123-A
178-N,domain,117123-A
106506-V,POS-synonymy,106506-A
106506-N,POS-synonymy,106506-A
791-A,hyponym,106506-A
106501-A,hypernym,106506-A
123472-A,hypernym,124439-A
4178-N,domain,124439-A
106924-N,domain,124439-A
106651-N,domain,124439-A
135199-N,POS-synonymy,135199-A
2149-A,hypernym,135199-A
126373-A,hyponym,135199-A
106651-N,domain,135199-A
126779-N,POS-synonymy,126779-A
106549-A,hypernym,126779-A
106550-A,hypernym,126779-A
106593-A,hypernym,126779-A
114025-A,hypernym,126779-A
107160-A,hypernym,126779-A
266-N,domain,126779-A
3061-N,domain,126779-A
945-N,POS-synonymy,945-A
141-A,hypernym,945-A
50-N,domain,945-A
1-N,domain,945-A
128106-N,POS-synonymy,128106-A
146889-A,hypernym,128106-A
50-N,domain,128106-A
1741-N,POS-synonymy,1741-A
106554-A,hypernym,1741-A
109722-N,POS-synonymy,109722-A
108007-A,hypernym,109722-A
128321-A,hypernym,109722-A
144174-A,hypernym,109722-A
127647-A,hypernym,109722-A
153975-A,hyponym,109722-A
4525-N,domain,109722-A
109457-N,POS-synonymy,109457-A
109383-A,hypernym,109457-A
109383-N,domain,109457-A
5657-N,POS-synonymy,5657-A
5591-A,hypernym,5657-A
6920-A,hypernym,5657-A
100109-A,hyponym,5657-A
100750-A,hyponym,5657-A
100980-A,hyponym,5657-A
102126-A,hyponym,5657-A
102574-A,hyponym,5657-A
102945-A,hyponym,5657-A
104253-A,hyponym,5657-A
104540-A,hyponym,5657-A
104953-A,hyponym,5657-A
105038-A,hyponym,5657-A
106397-A,hyponym,5657-A
113887-A,hyponym,5657-A
124993-A,hyponym,5657-A
138698-A,hyponym,5657-A
1702-N,domain,5657-A
117327-N,POS-synonymy,117327-A
106613-A,hypernym,117327-A
4556-N,POS-synonymy,4556-A
137243-A,hypernym,4556-A
116344-A,hypernym,4556-A
121110-N,POS-synonymy,121110-A
118358-A,hypernym,121110-A
119868-A,hypernym,121110-A
106651-N,domain,121110-A
148168-N,POS-synonymy,148168-A
2798-A,hypernym,148168-A
8716-N,domain,148168-A
7038-N,POS-synonymy,7038-A
106446-A,hypernym,7038-A
112832-N,POS-synonymy,112832-A
224-A,hypernym,112832-A
104346-N,POS-synonymy,104346-A
3208-A,hypernym,104346-A
9011-N,POS-synonymy,9011-A
106595-A,hypernym,9011-A
117035-A,hypernym,9011-A
50-N,domain,9011-A
1-N,domain,9011-A
105012-N,POS-synonymy,105012-A
241-A,hypernym,105012-A
40-N,domain,105012-A
103506-N,POS-synonymy,103506-A
2062-A,hypernym,103506-A
118765-V,POS-synonymy,118765-A
118765-N,POS-synonymy,118765-A
106598-A,hypernym,118765-A
127267-A,hyponym,118765-A
139527-A,hyponym,118765-A
144559-N,POS-synonymy,144559-A
1432-A,hypernym,144559-A
106501-A,hypernym,144559-A
110447-A,hypernym,144559-A
540-N,domain,144559-A
1432-N,domain,144559-A
104230-N,POS-synonymy,104230-A
242-A,hypernym,104230-A
127063-N,POS-synonymy,127063-A
127063-V,POS-synonymy,127063-A
106501-A,hypernym,127063-A
106535-A,hypernym,127063-A
106542-A,hypernym,127063-A
2201-N,domain,127063-A
1128-N,domain,127063-A
104535-N,POS-synonymy,104535-A
242-A,hypernym,104535-A
118142-N,POS-synonymy,118142-A
9949-A,hyponym,118142-A
118141-A,hypernym,118142-A
118567-A,hyponym,118142-A
119543-A,hyponym,118142-A
119993-A,hyponym,118142-A
120678-N,POS-synonymy,120678-A
107167-A,hypernym,120678-A
107570-A,hypernym,120678-A
155-N,domain,120678-A
166-N,domain,120678-A
926-N,POS-synonymy,926-A
792-A,hypernym,926-A
814-A,hyponym,926-A
2621-A,hyponym,926-A
4086-A,hyponym,926-A
115149-A,hyponym,926-A
134791-A,hyponym,926-A
770-N,domain,926-A
1671-N,domain,926-A
791-N,domain,926-A
9803-N,POS-synonymy,9803-A
616-A,hypernym,9803-A
1047-N,domain,9803-A
6293-N,domain,9803-A
2921-N,domain,9803-A
2858-N,POS-synonymy,2858-A
2858-V,POS-synonymy,2858-A
10131-A,hyponym,2858-A
111619-A,hypernym,2858-A
3624-N,domain,2858-A
113571-N,POS-synonymy,113571-A
5330-A,hypernym,113571-A
126904-A,hyponym,113571-A
142000-A,hyponym,113571-A
106598-A,hypernym,113571-A
1047-N,domain,113571-A
152372-N,domain,113571-A
110378-N,POS-synonymy,110378-A
126658-A,hypernym,110378-A
266-N,domain,110378-A
104-N,POS-synonymy,104-A
3417-A,hypernym,104-A
8961-A,hyponym,104-A
109312-A,hyponym,104-A
269-N,domain,104-A
133121-N,domain,104-A
3925-N,POS-synonymy,3925-A
141-A,hyponym,3925-A
3916-A,hyponym,3925-A
8395-A,hyponym,3925-A
4169-N,POS-synonymy,4169-A
123680-A,hypernym,4169-A
50-N,domain,4169-A
52-N,domain,4169-A
114299-N,POS-synonymy,114299-A
8716-N,domain,114299-A
2332-N,POS-synonymy,2332-A
1110-A,hypernym,2332-A
106501-A,hypernym,2332-A
1205-N,domain,2332-A
131262-V,POS-synonymy,131262-A
131262-N,POS-synonymy,131262-A
616-A,hypernym,131262-A
121261-A,hypernym,131262-A
1047-N,domain,131262-A
2921-N,domain,131262-A
6403-N,POS-synonymy,6403-A
111705-A,hypernym,6403-A
50-N,domain,6403-A
49-N,domain,6403-A
109194-N,POS-synonymy,109194-A
2787-A,hyponym,109194-A
5026-A,hyponym,109194-A
7077-A,hyponym,109194-A
109215-A,hypernym,109194-A
137763-A,hyponym,109194-A
51-N,domain,109194-A
106606-N,POS-synonymy,106606-A
813-A,hyponym,106606-A
6957-A,hyponym,106606-A
112315-A,hyponym,106606-A
128720-A,hyponym,106606-A
128722-A,hyponym,106606-A
1621-A,hyponym,106606-A
1872-A,hyponym,106606-A
2149-A,hypernym,106606-A
3711-A,hyponym,106606-A
123992-A,hyponym,106606-A
7238-A,hyponym,106606-A
106115-A,hyponym,106606-A
110438-A,hyponym,106606-A
151027-A,hyponym,106606-A
1875-A,hyponym,106606-A
379-A,hyponym,106606-A
10275-A,hyponym,106606-A
100097-A,hyponym,106606-A
106609-A,hyponym,106606-A
106980-A,hyponym,106606-A
110094-A,hyponym,106606-A
116373-A,hyponym,106606-A
118365-A,hyponym,106606-A
121720-A,hyponym,106606-A
128369-A,hyponym,106606-A
131833-A,hyponym,106606-A
132305-A,hypernym,106606-A
141707-A,hyponym,106606-A
8011-A,hyponym,106606-A
146697-N,POS-synonymy,146697-A
2149-A,hypernym,146697-A
4178-N,domain,146697-A
106924-N,domain,146697-A
102082-N,POS-synonymy,102082-A
242-A,hypernym,102082-A
129269-N,POS-synonymy,129269-A
108669-A,hypernym,129269-A
5987-N,POS-synonymy,5987-A
106613-A,hypernym,5987-A
106446-A,hypernym,5987-A
509-N,domain,5987-A
139737-N,POS-synonymy,139737-A
139737-V,POS-synonymy,139737-A
106542-A,hypernym,139737-A
137876-N,POS-synonymy,137876-A
212-A,hyponym,137876-A
213-A,hyponym,137876-A
211-A,hypernym,137876-A
199-N,domain,137876-A
3535-N,POS-synonymy,3535-A
3535-V,POS-synonymy,3535-A
2525-A,hypernym,3535-A
55-N,domain,3535-A
145664-N,POS-synonymy,145664-A
32-N,domain,145664-A
106651-N,domain,145664-A
107683-N,POS-synonymy,107683-A
540-N,domain,107683-A
1432-N,domain,107683-A
107336-N,POS-synonymy,107336-A
106446-A,hypernym,107336-A
120064-A,hyponym,107336-A
131735-A,hyponym,107336-A
132727-A,hyponym,107336-A
154634-A,antonym,107336-A
106651-N,domain,107336-A
144171-N,POS-synonymy,144171-A
137418-A,hypernym,144171-A
109635-N,POS-synonymy,109635-A
819-A,hypernym,109635-A
770-N,domain,109635-A
4597-N,POS-synonymy,4597-A
2550-A,hypernym,4597-A
990-N,domain,4597-A
8639-N,POS-synonymy,8639-A
4741-A,hypernym,8639-A
540-N,domain,8639-A
1419-N,domain,8639-A
7313-N,domain,8639-A
106325-N,POS-synonymy,106325-A
107135-A,hypernym,106325-A
6518-N,POS-synonymy,6518-A
1047-A,hypernym,6518-A
1047-N,domain,6518-A
6518-N,domain,6518-A
121722-N,POS-synonymy,121722-A
928-A,hypernym,121722-A
106093-N,POS-synonymy,106093-A
242-A,hypernym,106093-A
9085-N,POS-synonymy,9085-A
6114-A,hypernym,9085-A
145024-A,hypernym,9085-A
1579-N,domain,9085-A
1587-N,domain,9085-A
114986-N,POS-synonymy,114986-A
107496-A,hypernym,114986-A
124263-N,POS-synonymy,124263-A
118766-A,hypernym,124263-A
124651-N,domain,124263-A
111863-V,POS-synonymy,111863-A
111863-N,POS-synonymy,111863-A
106817-A,hypernym,111863-A
111963-A,hypernym,111863-A
109105-N,POS-synonymy,109105-A
110227-A,hypernym,109105-A
990-N,domain,109105-A
115278-N,POS-synonymy,115278-A
115278-V,POS-synonymy,115278-A
144428-A,hyponym,115278-A
9596-N,POS-synonymy,9596-A
8160-A,hypernym,9596-A
1067-A,hypernym,9596-A
1047-N,domain,9596-A
50-N,domain,9596-A
49-N,domain,9596-A
1071-N,domain,9596-A
2921-N,domain,9596-A
151602-N,domain,9596-A
114246-N,POS-synonymy,114246-A
111469-A,hypernym,114246-A
139886-N,POS-synonymy,139886-A
113895-A,hypernym,139886-A
4525-N,domain,139886-A
109920-V,POS-synonymy,109920-A
109920-N,POS-synonymy,109920-A
106494-A,hypernym,109920-A
145467-A,hypernym,109920-A
112933-A,hypernym,109920-A
113220-A,hypernym,109920-A
124800-A,hyponym,109920-A
5617-N,POS-synonymy,5617-A
124282-A,hypernym,5617-A
770-N,domain,5617-A
791-N,domain,5617-A
133778-N,POS-synonymy,133778-A
106554-A,hypernym,133778-A
120339-N,POS-synonymy,120339-A
119313-A,hypernym,120339-A
139211-A,hypernym,120339-A
110052-N,POS-synonymy,110052-A
113199-A,hypernym,110052-A
109272-N,POS-synonymy,109272-A
109250-A,hypernym,109272-A
109453-A,hyponym,109272-A
129686-N,POS-synonymy,129686-A
129686-V,POS-synonymy,129686-A
464-A,hypernym,129686-A
50-N,domain,129686-A
180-N,domain,129686-A
7451-N,POS-synonymy,7451-A
3649-N,domain,7451-A
108069-N,POS-synonymy,108069-A
963-A,hypernym,108069-A
4091-A,hypernym,108069-A
108441-A,hypernym,108069-A
32-N,domain,108069-A
4525-N,domain,108069-A
649-N,POS-synonymy,649-A
9839-A,hyponym,649-A
10100-A,hyponym,649-A
