child_id,name,parent_id
1047-N,domain,110367-N
32-N,domain,110367-N
2921-N,domain,110367-N
990-N,domain,3927-N
770-N,domain,8516-N
1047-N,domain,4846-N
2921-N,domain,4846-N
50-N,domain,111568-N
32-N,domain,4976-N
6293-N,domain,4976-N
4178-N,domain,118074-N
106924-N,domain,118074-N
32-N,domain,114964-N
2921-N,domain,114964-N
540-N,domain,1420-N
7541-N,domain,1420-N
1579-N,domain,1420-N
124651-N,domain,137945-N
287-N,domain,3779-N
49-N,domain,2301-N
1026-N,domain,2301-N
19-N,domain,138496-N
422-N,domain,7621-N
133156-N,domain,7621-N
3015-N,domain,7621-N
123741-N,domain,119821-N
4525-N,domain,119821-N
52-N,domain,115936-N
4525-N,domain,115936-N
320-N,domain,115936-N
8716-N,domain,135215-N
4178-N,domain,124495-N
106924-N,domain,124495-N
205-N,domain,104053-N
106651-N,domain,115077-N
51-N,domain,109426-N
52-N,domain,136294-N
106651-N,domain,119278-N
52-N,domain,2584-N
6293-N,domain,2584-N
322-N,domain,2584-N
49-N,domain,2365-N
133156-N,domain,2365-N
144282-N,domain,2365-N
109383-N,domain,146550-N
8716-N,domain,137638-N
509-N,domain,7963-N
540-N,domain,121368-N
7541-N,domain,121368-N
8716-N,domain,121368-N
1579-N,domain,121368-N
20-N,domain,10044-N
6945-N,domain,10044-N
1702-N,domain,10044-N
5068-N,domain,10044-N
32-N,domain,132620-N
6293-N,domain,132620-N
269-N,domain,3417-N
133121-N,domain,3417-N
31-N,domain,110683-N
1671-N,domain,7322-N
637-N,domain,7322-N
106944-N,domain,148240-N
40-N,domain,127377-N
3649-N,domain,125417-N
40-N,domain,115071-N
770-N,domain,7079-N
1671-N,domain,7079-N
791-N,domain,7079-N
1047-N,domain,126844-N
118454-N,antonym,119648-N
4178-N,domain,119648-N
106924-N,domain,119648-N
422-N,domain,129371-N
637-N,domain,129371-N
1587-N,domain,144763-N
106651-N,domain,125556-N
761-N,domain,5017-N
4178-N,domain,141460-N
106924-N,domain,141460-N
109383-N,domain,137347-N
1489-N,domain,113285-N
50-N,domain,120194-N
52-N,domain,120194-N
6646-N,domain,126027-N
20-N,domain,111353-N
8716-N,domain,111353-N
2201-N,domain,135401-N
1150-N,domain,135401-N
1127-N,domain,135401-N
49-N,domain,2233-N
144282-N,domain,2233-N
146828-N,domain,126141-N
40-N,domain,104508-N
422-N,domain,1844-N
422-N,domain,7638-N
49-N,domain,7217-N
1517-N,domain,7217-N
1276-N,domain,7217-N
144282-N,domain,7217-N
770-N,domain,3892-N
791-N,domain,3892-N
20-N,domain,146548-N
6646-N,domain,3433-N
2382-N,domain,3433-N
50-N,domain,6959-N
49-N,domain,6959-N
55-N,domain,6959-N
123954-N,domain,6959-N
955-N,domain,116359-N
7541-N,domain,128906-N
9077-N,domain,111952-N
1255-N,domain,111952-N
50-N,domain,1362-N
49-N,domain,1362-N
1355-N,domain,1362-N
540-N,domain,8587-N
9077-N,domain,8587-N
1256-N,domain,8587-N
32-N,domain,144306-N
52-N,domain,144306-N
6293-N,domain,144306-N
322-N,domain,144306-N
106651-N,domain,135128-N
770-N,domain,125667-N
40-N,domain,125667-N
1671-N,domain,125667-N
791-N,domain,125667-N
540-N,domain,128750-N
32-N,domain,128750-N
4525-N,domain,128750-N
107660-N,domain,128750-N
1489-N,domain,137924-N
123741-N,domain,137924-N
770-N,domain,9365-N
2201-N,domain,135372-N
1150-N,domain,135372-N
1127-N,domain,135372-N
4525-N,domain,115614-N
7340-N,domain,125389-N
50-N,domain,5457-N
52-N,domain,5457-N
123741-N,domain,5457-N
540-N,domain,135973-N
1421-N,domain,135973-N
9077-N,domain,114030-N
1256-N,domain,114030-N
1255-N,domain,114030-N
1622-N,domain,110004-N
6025-N,domain,110004-N
8594-N,domain,110004-N
1006-N,domain,125445-N
141570-N,antonym,126307-N
3624-N,domain,10128-N
155-N,domain,4184-N
166-N,domain,4184-N
8716-N,domain,147191-N
6646-N,domain,127291-N
2382-N,domain,127291-N
1276-N,domain,1754-N
1489-N,domain,138062-N
501-N,domain,138062-N
106651-N,domain,119489-N
1047-N,domain,7421-N
49-N,domain,7421-N
6518-N,domain,7421-N
990-N,domain,130973-N
199-N,domain,136020-N
770-N,domain,126936-N
1671-N,domain,126936-N
791-N,domain,126936-N
49-N,domain,3426-N
49-N,domain,149407-N
8716-N,domain,149407-N
144282-N,domain,149407-N
1489-N,domain,120709-N
1633-N,domain,120709-N
106944-N,domain,125287-N
856-N,domain,125287-N
8716-N,domain,148126-N
6646-N,domain,2855-N
133156-N,domain,2855-N
49-N,domain,335-N
133156-N,domain,335-N
146828-N,domain,107293-N
133156-N,domain,6811-N
3382-N,domain,6811-N
3649-N,domain,7451-N
540-N,domain,107996-N
1432-N,domain,107996-N
51-N,domain,3698-N
1276-N,domain,112280-N
1276-N,domain,147852-N
55-N,domain,111559-N
20-N,domain,3046-N
1047-N,domain,3046-N
49-N,domain,3046-N
146828-N,domain,124414-N
8716-N,domain,121425-N
770-N,domain,3969-N
791-N,domain,3969-N
1047-N,domain,9634-N
151602-N,domain,9634-N
49-N,domain,147949-N
1026-N,domain,147949-N
1607-N,domain,3149-N
49-N,domain,100979-N
269-N,domain,139861-N
1622-N,domain,5814-N
5656-N,domain,5814-N
770-N,domain,124425-N
1671-N,domain,124425-N
791-N,domain,124425-N
422-N,domain,141692-N
9077-N,domain,5185-N
1255-N,domain,5185-N
20-N,domain,129464-N
1393-N,domain,129464-N
6646-N,domain,129464-N
49-N,domain,152245-N
144282-N,domain,152245-N
142351-N,domain,144835-N
1633-N,domain,126470-N
4178-N,domain,120436-N
106924-N,domain,120436-N
120625-N,antonym,120626-N
32-N,domain,109935-N
4525-N,domain,109935-N
119926-N,antonym,119927-N
123741-N,domain,108582-N
1607-N,domain,144669-N
9077-N,domain,117801-N
1256-N,domain,117801-N
50-N,domain,149108-N
49-N,domain,149108-N
4178-N,domain,123794-N
106924-N,domain,123794-N
2989-N,domain,123794-N
49-N,domain,141958-N
1026-N,domain,141958-N
422-N,domain,2423-N
1047-N,domain,7390-N
2921-N,domain,7390-N
5804-N,domain,7390-N
106944-N,domain,119837-N
205-N,domain,9613-N
3649-N,domain,8645-N
50-N,domain,148781-N
52-N,domain,148781-N
40-N,domain,106100-N
50-N,domain,4318-N
49-N,domain,4318-N
6646-N,domain,6648-N
2201-N,domain,135547-N
1150-N,domain,135547-N
1152-N,domain,135547-N
422-N,domain,6638-N
540-N,domain,108307-N
108179-N,domain,108307-N
51-N,domain,6171-N
174-N,domain,6171-N
32-N,domain,136051-N
52-N,domain,136051-N
4525-N,domain,136051-N
320-N,domain,136051-N
8716-N,domain,134792-N
136240-N,antonym,118938-N
4178-N,domain,118938-N
106924-N,domain,118938-N
422-N,domain,2974-N
1489-N,domain,115337-N
134618-N,domain,150185-N
422-N,domain,2458-N
3015-N,domain,2458-N
155-N,domain,132450-N
1622-N,domain,137436-N
8477-N,domain,137436-N
1047-N,domain,138981-N
5381-N,domain,154431-N
2201-N,domain,4957-N
1150-N,domain,4957-N
540-N,domain,5162-N
1579-N,domain,5162-N
32-N,domain,107885-N
4525-N,domain,107885-N
422-N,domain,7628-N
49-N,domain,7628-N
7656-N,domain,7628-N
49-N,domain,6975-N
1276-N,domain,6975-N
144282-N,domain,6975-N
1013-N,domain,146603-N
1587-N,domain,146603-N
155-N,domain,134746-N
55-N,domain,132508-N
1622-N,domain,110925-N
32-N,domain,108149-N
4525-N,domain,108149-N
151602-N,domain,133009-N
3744-N,domain,105379-N
4178-N,domain,130629-N
106924-N,domain,130629-N
6646-N,domain,139466-N
422-N,domain,123945-N
637-N,domain,123945-N
106944-N,domain,119030-N
770-N,domain,135528-N
133156-N,domain,135528-N
1671-N,domain,135528-N
3382-N,domain,135528-N
791-N,domain,135528-N
50-N,domain,8669-N
469-N,domain,8669-N
1-N,domain,8669-N
1419-N,domain,137750-N
120592-N,antonym,118028-N
4178-N,domain,118028-N
106924-N,domain,118028-N
49-N,domain,140170-N
1205-N,domain,140170-N
3744-N,domain,1911-N
4178-N,domain,119370-N
106924-N,domain,119370-N
199-N,domain,134396-N
32-N,domain,111294-N
52-N,domain,111294-N
4525-N,domain,111294-N
320-N,domain,111294-N
1622-N,domain,139530-N
51-N,domain,153320-N
1671-N,domain,153320-N
770-N,domain,2671-N
1671-N,domain,2671-N
791-N,domain,2671-N
50-N,domain,143560-N
142351-N,domain,143560-N
1-N,domain,143560-N
50-N,domain,130004-N
1-N,domain,130004-N
540-N,domain,126666-N
49-N,domain,143613-N
123954-N,domain,143613-N
205-N,domain,9916-N
540-N,domain,120279-N
1432-N,domain,120279-N
540-N,domain,144858-N
1432-N,domain,144858-N
8716-N,domain,8308-N
109383-N,domain,114527-N
1622-N,domain,114527-N
63-N,domain,5089-N
1622-N,domain,124599-N
422-N,domain,144158-N
3015-N,domain,144158-N
32-N,domain,144212-N
6293-N,domain,144212-N
1419-N,domain,120949-N
2201-N,domain,6128-N
4178-N,domain,6128-N
106924-N,domain,6128-N
8716-N,domain,106088-N
1047-N,domain,133077-N
2921-N,domain,133077-N
49-N,domain,139915-N
1276-N,domain,139915-N
1026-N,domain,139915-N
4178-N,domain,117974-N
106924-N,domain,117974-N
106651-N,domain,117974-N
6646-N,domain,104206-N
133156-N,domain,104206-N
4178-N,domain,118024-N
106924-N,domain,118024-N
155-N,domain,8815-N
50-N,domain,146483-N
49-N,domain,4216-N
8716-N,domain,4216-N
1276-N,domain,4216-N
1026-N,domain,4216-N
144282-N,domain,4216-N
32-N,domain,116755-N
6293-N,domain,116755-N
106720-N,domain,106721-N
1047-N,domain,9029-N
118872-N,antonym,118871-N
4178-N,domain,134256-N
106924-N,domain,134256-N
1047-N,domain,9698-N
32-N,domain,9698-N
2921-N,domain,9698-N
49-N,domain,9993-N
1026-N,domain,9993-N
9077-N,domain,9993-N
49-N,domain,128543-N
123954-N,domain,128543-N
205-N,domain,4349-N
178-N,domain,4349-N
770-N,domain,819-N
106944-N,domain,109496-N
4178-N,domain,117809-N
106924-N,domain,117809-N
32-N,domain,108507-N
6293-N,domain,108507-N
422-N,domain,151925-N
637-N,domain,151925-N
2400-N,domain,151925-N
2201-N,domain,143341-N
3744-N,domain,143341-N
1129-N,domain,143341-N
4525-N,domain,109347-N
151602-N,domain,109347-N
1047-N,domain,125112-N
155-N,domain,124156-N
155-N,domain,149750-N
166-N,domain,149750-N
106651-N,domain,153265-N
2201-N,domain,131244-N
1150-N,domain,131244-N
49-N,domain,112278-N
9077-N,domain,152609-N
1256-N,domain,152609-N
540-N,domain,4488-N
8716-N,domain,4488-N
1579-N,domain,4488-N
422-N,domain,6600-N
7656-N,domain,6600-N
1622-N,domain,7141-N
4178-N,domain,117865-N
106924-N,domain,117865-N
7340-N,domain,128260-N
106651-N,domain,128260-N
32-N,domain,145675-N
2921-N,domain,145675-N
20-N,domain,8614-N
6945-N,domain,8614-N
269-N,domain,8614-N
1702-N,domain,8614-N
32-N,domain,6095-N
6293-N,domain,6095-N
8716-N,domain,8625-N
1607-N,domain,8625-N
20-N,domain,121369-N
50-N,domain,146512-N
49-N,domain,146512-N
509-N,domain,146512-N
8594-N,domain,113121-N
422-N,domain,6637-N
3015-N,domain,6637-N
1047-N,domain,113571-N
152372-N,domain,113571-N
106924-N,domain,126637-N
540-N,domain,4530-N
1421-N,domain,4530-N
5852-N,domain,9549-N
1047-N,domain,126852-N
50-N,domain,126852-N
49-N,domain,126852-N
6646-N,domain,126203-N
133156-N,domain,126203-N
144282-N,domain,2074-N
1622-N,domain,148887-N
287-N,domain,121891-N
1607-N,domain,3151-N
761-N,domain,5319-N
50-N,domain,144235-N
52-N,domain,144235-N
32-N,domain,4593-N
4525-N,domain,4593-N
106944-N,domain,109679-N
50-N,domain,2709-N
133121-N,domain,2709-N
49-N,domain,8930-N
123741-N,domain,8930-N
1232-N,domain,8930-N
20-N,domain,138422-N
4178-N,domain,106929-N
106924-N,domain,106929-N
106651-N,domain,106929-N
422-N,domain,10030-N
637-N,domain,10030-N
3382-N,domain,10030-N
49-N,domain,145714-N
154190-N,domain,145714-N
123954-N,domain,145714-N
6646-N,domain,125381-N
2382-N,domain,125381-N
422-N,domain,4131-N
637-N,domain,4131-N
1622-N,domain,112597-N
155-N,domain,112597-N
111793-N,domain,112597-N
123741-N,domain,108823-N
106651-N,domain,126352-N
143802-N,domain,153206-N
8716-N,domain,141099-N
4178-N,domain,119476-N
106924-N,domain,119476-N
8716-N,domain,7673-N
49-N,domain,10068-N
4713-N,domain,858-N
20-N,domain,858-N
856-N,domain,858-N
761-N,domain,5320-N
856-N,domain,154676-N
540-N,domain,114588-N
8716-N,domain,114588-N
1579-N,domain,114588-N
3649-N,domain,138643-N
142351-N,domain,138643-N
143802-N,domain,138643-N
9077-N,domain,140884-N
1256-N,domain,140884-N
51-N,domain,144375-N
178-N,domain,144375-N
509-N,domain,152606-N
540-N,domain,4026-N
1421-N,domain,4026-N
3744-N,domain,103858-N
3744-N,domain,9946-N
1047-N,domain,2628-N
49-N,domain,2628-N
1993-N,domain,2628-N
144282-N,domain,2628-N
2201-N,domain,132711-N
770-N,domain,134126-N
1671-N,domain,134126-N
791-N,domain,134126-N
123741-N,domain,114835-N
49-N,domain,141814-N
770-N,domain,117165-N
9077-N,domain,117165-N
1671-N,domain,117165-N
791-N,domain,117165-N
1256-N,domain,117165-N
422-N,domain,2144-N
3061-N,domain,2144-N
123741-N,domain,114770-N
32-N,domain,110349-N
4525-N,domain,110349-N
49-N,domain,150744-N
1276-N,domain,150744-N
144282-N,domain,150744-N
7563-N,domain,121382-N
32-N,domain,109440-N
2921-N,domain,109440-N
1622-N,domain,113316-N
151602-N,domain,4808-N
49-N,domain,7795-N
133156-N,domain,7795-N
3382-N,domain,7795-N
144282-N,domain,7795-N
32-N,domain,153881-N
1047-N,domain,8510-N
2921-N,domain,8510-N
32-N,domain,4203-N
4525-N,domain,4203-N
49-N,domain,6106-N
154190-N,domain,6106-N
123954-N,domain,6106-N
50-N,domain,6336-N
1013-N,domain,6336-N
180-N,domain,6336-N
637-N,domain,8417-N
3382-N,domain,8417-N
2971-N,domain,8417-N
3649-N,domain,128633-N
2414-N,domain,130932-N
7563-N,domain,9842-N
1671-N,domain,8755-N
49-N,domain,6706-N
1013-N,domain,6706-N
50-N,domain,3113-N
55-N,domain,3113-N
4178-N,domain,121063-N
106924-N,domain,121063-N
2989-N,domain,121063-N
9907-N,domain,143330-N
154634-N,antonym,107336-N
106651-N,domain,107336-N
137698-N,antonym,123428-N
119005-N,antonym,138069-N
770-N,domain,6999-N
791-N,domain,6999-N
20-N,domain,125876-N
123741-N,domain,113397-N
106651-N,domain,139765-N
51-N,domain,10184-N
770-N,domain,138469-N
1047-N,domain,6362-N
49-N,domain,3287-N
1276-N,domain,3287-N
1026-N,domain,3287-N
119174-N,antonym,117806-N
8716-N,domain,129479-N
1579-N,domain,129479-N
49-N,domain,132276-N
50-N,domain,116126-N
540-N,domain,123891-N
1419-N,domain,123891-N
4178-N,domain,117646-N
6646-N,domain,117646-N
106924-N,domain,117646-N
1671-N,domain,125226-N
52-N,domain,115507-N
322-N,domain,115507-N
1622-N,domain,137737-N
1047-N,domain,137737-N
1489-N,domain,8284-N
152372-N,domain,118053-N
20-N,domain,142882-N
31-N,domain,142882-N
1607-N,domain,118369-N
1047-N,domain,112670-N
2921-N,domain,112670-N
1047-N,domain,5742-N
1607-N,domain,5742-N
5381-N,domain,107609-N
540-N,domain,111317-N
1047-N,domain,111317-N
32-N,domain,111317-N
107660-N,domain,111317-N
49-N,domain,1750-N
8716-N,domain,1750-N
1276-N,domain,1750-N
144282-N,domain,1750-N
20-N,domain,1384-N
1607-N,domain,1384-N
32-N,domain,136305-N
6293-N,domain,136305-N
50-N,domain,124449-N
50-N,domain,108143-N
49-N,domain,108143-N
8716-N,domain,106089-N
4525-N,domain,108090-N
151602-N,domain,108090-N
1607-N,domain,114329-N
540-N,domain,125160-N
1432-N,domain,125160-N
1047-N,domain,7616-N
55-N,domain,7616-N
7656-N,domain,7616-N
1702-N,domain,105139-N
3649-N,domain,109780-N
2517-N,domain,125922-N
2517-N,domain,2366-N
1047-N,domain,110649-N
2921-N,domain,110649-N
119833-N,antonym,119555-N
119150-N,antonym,119555-N
55-N,domain,136245-N
32-N,domain,108764-N
4525-N,domain,108764-N
155-N,domain,123906-N
1047-N,domain,6961-N
2921-N,domain,6961-N
106491-N,antonym,107484-N
422-N,domain,6100-N
637-N,domain,6100-N
3382-N,domain,6100-N
3015-N,domain,6100-N
32-N,domain,144516-N
2921-N,domain,144516-N
151602-N,domain,144516-N
3744-N,domain,106291-N
151602-N,domain,8152-N
50-N,domain,4539-N
52-N,domain,4539-N
49-N,domain,1594-N
2517-N,domain,1594-N
32-N,domain,124126-N
106651-N,domain,124126-N
55-N,domain,108707-N
123741-N,domain,109085-N
50-N,domain,115280-N
51-N,domain,4420-N
2201-N,domain,138044-N
1152-N,domain,138044-N
1127-N,domain,138044-N
49-N,domain,137592-N
560-N,domain,137592-N
540-N,domain,143851-N
1421-N,domain,143851-N
50-N,domain,107925-N
49-N,domain,107925-N
123741-N,domain,107925-N
422-N,domain,2223-N
8716-N,domain,2223-N
761-N,domain,8746-N
3061-N,domain,2514-N
269-N,domain,3106-N
133121-N,domain,3106-N
3649-N,domain,126646-N
32-N,domain,119832-N
6293-N,domain,119832-N
20-N,domain,122047-N
31-N,domain,122047-N
1671-N,domain,130442-N
106651-N,domain,120012-N
109383-N,domain,111404-N
8058-N,domain,111404-N
540-N,domain,109794-N
1432-N,domain,109794-N
8716-N,domain,109794-N
770-N,domain,3395-N
791-N,domain,3395-N
119024-N,antonym,118520-N
1607-N,domain,114991-N
50-N,domain,108898-N
49-N,domain,108898-N
50-N,domain,467-N
422-N,domain,9267-N
1671-N,domain,1664-N
8716-N,domain,121532-N
155-N,domain,4189-N
9077-N,domain,146418-N
1256-N,domain,146418-N
49-N,domain,7690-N
19-N,domain,107134-N
32-N,domain,152546-N
32-N,domain,8982-N
4525-N,domain,8982-N
40-N,domain,8982-N
1019-N,domain,5272-N
1587-N,domain,5272-N
51-N,domain,135545-N
1-N,domain,135545-N
133121-N,domain,135545-N
178-N,domain,135545-N
3744-N,domain,105561-N
49-N,domain,2766-N
144282-N,domain,2766-N
457-N,domain,2766-N
142351-N,domain,4983-N
1047-N,domain,8763-N
1047-N,domain,143075-N
1064-N,domain,143075-N
32-N,domain,9754-N
4525-N,domain,9754-N
40-N,domain,9754-N
1702-N,domain,3486-N
50-N,domain,3054-N
9077-N,domain,3054-N
422-N,domain,141311-N
637-N,domain,141311-N
3015-N,domain,141311-N
106651-N,domain,107017-N
50-N,domain,144973-N
52-N,domain,144973-N
50-N,domain,8460-N
49-N,domain,8460-N
32-N,domain,110490-N
52-N,domain,110490-N
4525-N,domain,110490-N
320-N,domain,110490-N
51-N,domain,116320-N
9077-N,domain,109624-N
1256-N,domain,109624-N
50-N,domain,154148-N
4178-N,domain,139171-N
106924-N,domain,139171-N
540-N,domain,148271-N
7541-N,domain,148271-N
8716-N,domain,148271-N
1579-N,domain,148271-N
32-N,domain,108215-N
6293-N,domain,108215-N
1013-N,domain,6253-N
6646-N,domain,6253-N
133156-N,domain,6253-N
108179-N,domain,8132-N
2201-N,domain,7365-N
1150-N,domain,7365-N
51-N,domain,144397-N
540-N,domain,118796-N
1432-N,domain,118796-N
770-N,domain,3887-N
791-N,domain,3887-N
49-N,domain,3337-N
8716-N,domain,3337-N
144282-N,domain,3337-N
20-N,domain,9054-N
6945-N,domain,9054-N
1702-N,domain,9054-N
1622-N,domain,4888-N
1047-N,domain,4888-N
1607-N,domain,4888-N
40-N,domain,104718-N
422-N,domain,3980-N
637-N,domain,3980-N
3015-N,domain,3980-N
2971-N,domain,3980-N
49-N,domain,106302-N
8716-N,domain,106302-N
1276-N,domain,106302-N
144282-N,domain,106302-N
9907-N,domain,111644-N
50-N,domain,146134-N
49-N,domain,146134-N
1617-N,domain,141673-N
540-N,domain,128560-N
8716-N,domain,128560-N
1579-N,domain,128560-N
118739-N,antonym,141508-N
70-N,domain,148447-N
49-N,domain,4531-N
1808-N,domain,4531-N
144282-N,domain,4531-N
1622-N,domain,131550-N
6025-N,domain,131550-N
8594-N,domain,131550-N
32-N,domain,109912-N
119918-N,antonym,118910-N
4178-N,domain,118910-N
106924-N,domain,118910-N
637-N,domain,2678-N
3382-N,domain,2678-N
1622-N,domain,152258-N
20-N,domain,142908-N
540-N,domain,142908-N
5068-N,domain,147399-N
32-N,domain,128276-N
1607-N,domain,143682-N
50-N,domain,116555-N
2201-N,domain,1158-N
152372-N,domain,143782-N
50-N,domain,2560-N
1-N,domain,2560-N
8716-N,domain,121677-N
8716-N,domain,154253-N
50-N,domain,127445-N
5068-N,domain,116084-N
770-N,domain,137074-N
791-N,domain,137074-N
9077-N,domain,9077-N
1-N,domain,4787-N
540-N,domain,110907-N
1432-N,domain,110907-N
1047-N,domain,113194-N
50-N,domain,113194-N
49-N,domain,113194-N
1071-N,domain,113194-N
540-N,domain,9792-N
32-N,domain,107782-N
4525-N,domain,107782-N
509-N,domain,124020-N
4178-N,domain,123977-N
6646-N,domain,6833-N
133156-N,domain,6833-N
146828-N,domain,117634-N
106651-N,domain,128996-N
32-N,domain,148278-N
2921-N,domain,148278-N
1622-N,domain,136073-N
111793-N,domain,136073-N
540-N,domain,9785-N
1622-N,domain,9785-N
1047-N,domain,9785-N
151602-N,domain,131982-N
123741-N,domain,5279-N
55-N,domain,126796-N
152372-N,domain,126608-N
145873-N,antonym,140753-N
422-N,domain,140753-N
3015-N,domain,140753-N
50-N,domain,132323-N
123741-N,domain,107056-N
2201-N,domain,9320-N
51-N,domain,124660-N
178-N,domain,124660-N
4178-N,domain,119070-N
106924-N,domain,119070-N
422-N,domain,7101-N
7656-N,domain,7101-N
1622-N,domain,9230-N
6646-N,domain,129111-N
2382-N,domain,129111-N
117959-N,antonym,118686-N
106720-N,domain,150143-N
509-N,domain,7924-N
106651-N,domain,140575-N
51-N,domain,124110-N
422-N,domain,124110-N
40-N,domain,124110-N
637-N,domain,124110-N
2400-N,domain,124110-N
540-N,domain,8082-N
108179-N,domain,8082-N
119776-N,antonym,119775-N
8716-N,domain,136581-N
106944-N,domain,115386-N
205-N,domain,104745-N
151602-N,domain,136560-N
540-N,domain,107663-N
8716-N,domain,107663-N
1579-N,domain,107663-N
1047-N,domain,110468-N
6518-N,domain,110468-N
2921-N,domain,110468-N
540-N,domain,127460-N
1432-N,domain,127460-N
8716-N,domain,127460-N
205-N,domain,104278-N
49-N,domain,150725-N
1808-N,domain,150725-N
144282-N,domain,150725-N
770-N,domain,4212-N
2201-N,domain,128565-N
1128-N,domain,128565-N
32-N,domain,114636-N
2921-N,domain,114636-N
4178-N,domain,126525-N
106924-N,domain,126525-N
1622-N,domain,7944-N
143037-N,domain,7944-N
2485-N,domain,138120-N
761-N,domain,138120-N
106944-N,domain,126448-N
106720-N,domain,145747-N
50-N,domain,130458-N
142351-N,domain,4603-N
7541-N,domain,142492-N
540-N,domain,126046-N
107660-N,domain,126046-N
32-N,domain,108123-N
4525-N,domain,108123-N
1047-N,domain,148099-N
50-N,domain,148099-N
49-N,domain,148099-N
1071-N,domain,148099-N
996-N,domain,10201-N
1622-N,domain,148281-N
1047-N,domain,148281-N
540-N,domain,141427-N
7541-N,domain,141427-N
9077-N,domain,141427-N
1256-N,domain,141427-N
106765-N,antonym,138351-N
1047-N,domain,9473-N
32-N,domain,109430-N
6293-N,domain,109430-N
109383-N,domain,131929-N
540-N,domain,116981-N
1047-N,domain,109003-N
2921-N,domain,109003-N
856-N,domain,119662-N
50-N,domain,144587-N
49-N,domain,144587-N
155-N,domain,135754-N
111793-N,domain,135754-N
1047-N,domain,136907-N
1071-N,domain,136907-N
770-N,domain,130439-N
205-N,domain,143949-N
120365-N,antonym,119694-N
1489-N,domain,142332-N
50-N,domain,140291-N
6646-N,domain,145099-N
133156-N,domain,145099-N
1047-N,domain,9808-N
2485-N,domain,2452-N
761-N,domain,2452-N
9077-N,domain,108326-N
1256-N,domain,108326-N
1587-N,domain,137735-N
1276-N,domain,143148-N
422-N,domain,111496-N
1047-N,domain,128319-N
32-N,domain,108866-N
4525-N,domain,108866-N
540-N,domain,109886-N
539-N,domain,109886-N
55-N,domain,109886-N
32-N,domain,107736-N
4525-N,domain,107736-N
32-N,domain,146683-N
8716-N,domain,121324-N
117891-N,antonym,137741-N
1276-N,domain,7235-N
3649-N,domain,138636-N
106651-N,domain,106657-N
8716-N,domain,120137-N
106944-N,domain,125880-N
422-N,domain,877-N
7656-N,domain,877-N
4178-N,domain,117866-N
106924-N,domain,117866-N
49-N,domain,134782-N
1276-N,domain,134782-N
133156-N,domain,134782-N
144282-N,domain,134782-N
422-N,domain,136375-N
637-N,domain,136375-N
133156-N,domain,153923-N
3382-N,domain,153923-N
123741-N,domain,126154-N
2201-N,domain,113268-N
1150-N,domain,113268-N
3649-N,domain,109758-N
199-N,domain,135319-N
49-N,domain,143209-N
8716-N,domain,143209-N
1276-N,domain,143209-N
144282-N,domain,143209-N
50-N,domain,114131-N
49-N,domain,114131-N
9077-N,domain,8211-N
1255-N,domain,8211-N
32-N,domain,108067-N
6293-N,domain,108067-N
119640-N,antonym,121511-N
50-N,domain,138475-N
50-N,domain,130431-N
49-N,domain,130431-N
509-N,domain,130431-N
9405-N,domain,130431-N
540-N,domain,540-N
50-N,domain,143722-N
49-N,domain,143722-N
3649-N,domain,138641-N
32-N,domain,107965-N
4525-N,domain,107965-N
1389-N,domain,107965-N
49-N,domain,150841-N
1808-N,domain,150841-N
144282-N,domain,150841-N
52-N,domain,4333-N
6293-N,domain,4333-N
320-N,domain,4333-N
205-N,domain,104169-N
125284-N,antonym,119072-N
4178-N,domain,119072-N
106924-N,domain,119072-N
123741-N,domain,107923-N
50-N,domain,6705-N
52-N,domain,6705-N
6293-N,domain,6705-N
322-N,domain,6705-N
106944-N,domain,120537-N
8716-N,domain,1093-N
118299-N,antonym,119117-N
4178-N,domain,119117-N
106924-N,domain,119117-N
8716-N,domain,144888-N
1579-N,domain,144888-N
124651-N,domain,126176-N
146828-N,domain,146544-N
32-N,domain,8461-N
4525-N,domain,8461-N
1622-N,domain,118034-N
7966-N,domain,118034-N
32-N,domain,108422-N
6293-N,domain,108422-N
509-N,domain,152232-N
106651-N,domain,119187-N
123741-N,domain,108626-N
40-N,domain,105106-N
51-N,domain,2288-N
932-N,domain,136771-N
1671-N,domain,136771-N
9077-N,domain,131361-N
32-N,domain,109061-N
6293-N,domain,109061-N
3744-N,domain,105607-N
20-N,domain,10235-N
31-N,domain,10235-N
146828-N,domain,118276-N
770-N,domain,122126-N
791-N,domain,122126-N
123741-N,domain,108989-N
106651-N,domain,121183-N
269-N,domain,137747-N
266-N,domain,3886-N
3061-N,domain,3886-N
1006-N,domain,3886-N
990-N,domain,3886-N
4525-N,domain,154104-N
119426-N,antonym,106872-N
49-N,domain,8469-N
560-N,domain,8469-N
50-N,domain,152925-N
49-N,domain,152925-N
52-N,domain,144197-N
322-N,domain,144197-N
1-N,domain,146-N
637-N,domain,137025-N
2971-N,domain,137025-N
106651-N,domain,120800-N
32-N,domain,137699-N
4525-N,domain,137699-N
50-N,domain,6360-N
52-N,domain,6360-N
50-N,domain,4919-N
32-N,domain,108586-N
6293-N,domain,108586-N
4178-N,domain,118512-N
106924-N,domain,118512-N
3649-N,domain,142133-N
1355-N,domain,2674-N
9077-N,domain,113758-N
1256-N,domain,113758-N
142351-N,domain,147117-N
106651-N,domain,150016-N
9077-N,domain,117279-N
1256-N,domain,117279-N
32-N,domain,108548-N
4525-N,domain,108548-N
70-N,domain,8224-N
3744-N,domain,100046-N
