child_id,name,parent_id
3135-N,part holonym,126890-N
9077-N,domain,126890-N
1256-N,domain,126890-N
100022-N,hypernym,101160-N
100079-N,instance hypernym,101160-N
111560-V,POS-synonymy,111560-N
111560-A,POS-synonymy,111560-N
5748-N,hypernym,111560-N
107325-N,hypernym,111560-N
111881-N,hypernym,111560-N
50-N,domain,111560-N
55-N,domain,111560-N
134582-V,POS-synonymy,134582-N
924-N,hypernym,134582-N
137804-V,POS-synonymy,137804-N
107454-N,hypernym,137804-N
111094-N,hypernym,137804-N
4184-N,hypernym,143450-N
155-N,domain,143450-N
166-N,domain,143450-N
102742-A,POS-synonymy,102742-N
5904-N,hypernym,102742-N
9525-N,hypernym,102742-N
152435-N,hypernym,102742-N
135533-N,part holonym,102742-N
137782-N,instance hypernym,102742-N
115571-V,POS-synonymy,115571-N
147304-N,hypernym,115571-N
4289-A,POS-synonymy,4289-N
2139-N,hypernym,4289-N
117794-V,POS-synonymy,117794-N
106517-N,hypernym,117794-N
107728-N,hypernym,135443-N
115353-N,hypernym,135443-N
114750-N,part meronym,135443-N
32-N,domain,135443-N
4525-N,domain,135443-N
116753-V,POS-synonymy,116753-N
116752-N,hypernym,116753-N
121750-A,POS-synonymy,121750-N
113848-N,hyponym,121750-N
121749-N,hyponym,121750-N
132584-N,hyponym,121750-N
147226-N,hypernym,121750-N
4627-A,POS-synonymy,4627-N
4627-V,POS-synonymy,4627-N
146751-N,hypernym,4627-N
50-N,domain,4627-N
207-N,hypernym,103796-N
205-N,domain,103796-N
117685-V,POS-synonymy,117685-N
107381-N,hypernym,117685-N
115751-N,hypernym,117685-N
127132-N,hyponym,117685-N
137813-N,hyponym,117685-N
111134-N,hypernym,148283-N
8716-N,domain,148283-N
144264-A,POS-synonymy,144264-N
107842-N,hypernym,144264-N
50-N,domain,144264-N
52-N,domain,144264-N
1559-N,hypernym,5304-N
143819-N,hypernym,5304-N
1607-N,domain,5304-N
6646-N,domain,5304-N
133156-N,domain,5304-N
112224-A,POS-synonymy,112224-N
3510-N,hypernym,112224-N
133133-N,hypernym,112224-N
9077-N,domain,112224-N
1256-N,domain,112224-N
103827-A,POS-synonymy,103827-N
2062-N,hypernym,103827-N
142193-N,hypernym,103827-N
105574-N,part holonym,103827-N
100022-N,hypernym,103819-N
100079-N,instance hypernym,103819-N
130532-A,POS-synonymy,130532-N
130532-V,POS-synonymy,130532-N
2889-N,hypernym,130532-N
124167-N,hypernym,130532-N
110908-N,hypernym,130532-N
114519-N,hypernym,130532-N
155-N,domain,130532-N
198-N,hyponym,6070-N
4149-N,hyponym,6070-N
135041-N,hypernym,6070-N
199-N,domain,6070-N
9872-N,hypernym,136503-N
1047-N,domain,136503-N
8716-N,domain,136503-N
106571-N,hypernym,2589-N
106795-N,hypernym,107657-N
107501-N,hypernym,107657-N
132921-N,hyponym,107657-N
145291-N,hyponym,107657-N
136955-A,POS-synonymy,136955-N
136955-V,POS-synonymy,136955-N
106713-N,hypernym,136955-N
116009-N,hypernym,136955-N
1047-N,domain,136955-N
123775-V,POS-synonymy,123775-N
125651-N,hypernym,123775-N
130822-N,hypernym,148582-N
148583-N,hyponym,148582-N
125498-A,POS-synonymy,125498-N
107659-N,hypernym,125498-N
540-N,domain,125498-N
128320-N,hyponym,155152-N
151428-N,hypernym,155152-N
32-N,domain,155152-N
8138-N,hypernym,8477-N
1622-N,domain,8477-N
8477-N,domain,8477-N
7396-N,hypernym,107757-N
107765-N,hyponym,107757-N
32-N,domain,107757-N
4525-N,domain,107757-N
2181-N,hypernym,151050-N
106543-N,hyponym,151050-N
141239-N,hyponym,151050-N
49-N,domain,151050-N
1808-N,domain,151050-N
144282-N,domain,151050-N
125377-A,POS-synonymy,125377-N
119616-N,hypernym,125377-N
128668-V,POS-synonymy,128668-N
1197-N,hyponym,128668-N
111493-N,hypernym,128668-N
117696-N,hypernym,128668-N
123917-N,hyponym,128668-N
139617-A,POS-synonymy,139617-N
106678-N,part holonym,139617-N
106915-N,part holonym,139617-N
111216-N,hypernym,139617-N
120423-N,hyponym,139617-N
106651-N,domain,139617-N
6615-N,hypernym,110541-N
146000-N,hypernym,110541-N
770-N,domain,110541-N
791-N,domain,110541-N
125677-N,hypernym,145824-N
145825-N,hyponym,145824-N
113185-N,hypernym,113865-N
540-N,domain,113865-N
1419-N,domain,113865-N
7107-V,POS-synonymy,7107-N
114441-N,hypernym,7107-N
128430-N,hyponym,7107-N
128431-N,hypernym,7107-N
121100-N,hypernym,7107-N
121244-V,POS-synonymy,121244-N
106531-N,hypernym,121244-N
106540-N,hypernym,121244-N
121245-N,hyponym,121244-N
122206-N,hyponym,121244-N
125028-N,hyponym,121244-N
144948-N,hyponym,121244-N
100022-N,hypernym,101284-N
100079-N,instance hypernym,101284-N
2367-A,POS-synonymy,2367-N
2149-N,hypernym,2367-N
5299-N,hypernym,2367-N
6721-N,hyponym,2367-N
8515-N,hypernym,2367-N
140126-N,hypernym,2367-N
2517-N,domain,2367-N
149778-V,POS-synonymy,149778-N
106632-N,hypernym,149778-N
150064-N,hyponym,149778-N
3490-N,hypernym,7197-N
7656-N,domain,7197-N
117698-A,POS-synonymy,117698-N
109494-N,hypernym,117698-N
106944-N,domain,117698-N
128619-V,POS-synonymy,128619-N
117915-N,hypernym,128619-N
123366-A,POS-synonymy,123366-N
2512-N,hypernym,123366-N
107709-N,hypernym,123366-N
106587-N,hypernym,110948-N
110989-N,hyponym,110948-N
110990-N,hyponym,110948-N
110992-N,hyponym,110948-N
126815-N,hyponym,110948-N
141564-N,hyponym,110948-N
147115-N,hyponym,110948-N
114578-N,part holonym,110948-N
4873-A,POS-synonymy,4873-N
4870-N,hypernym,4873-N
145136-N,hypernym,4873-N
150733-A,POS-synonymy,150733-N
106563-N,hypernym,150733-N
111352-N,hypernym,129003-N
107160-N,hypernym,151248-N
120072-V,POS-synonymy,120072-N
106646-N,hypernym,120072-N
115114-N,hyponym,120072-N
154799-N,hyponym,120072-N
1054-N,hypernym,4362-N
10055-N,hypernym,4362-N
145295-N,hypernym,4362-N
1047-N,domain,4362-N
2921-N,domain,4362-N
114025-N,hypernym,138460-N
6239-N,hypernym,135534-N
134817-N,hypernym,135534-N
955-N,domain,135534-N
113975-A,POS-synonymy,113975-N
113974-N,hypernym,113975-N
116683-N,hypernym,113975-N
123741-N,domain,113975-N
106651-N,domain,113975-N
5020-N,hypernym,142041-N
108826-N,hyponym,142041-N
540-N,domain,142041-N
121691-A,POS-synonymy,121691-N
8735-N,hypernym,121691-N
32-N,domain,121691-N
4525-N,domain,121691-N
119152-V,POS-synonymy,119152-N
118172-N,hypernym,119152-N
123395-N,hyponym,119152-N
123923-N,hyponym,119152-N
129710-N,hypernym,119152-N
117730-V,POS-synonymy,117730-N
114321-N,hypernym,117730-N
118720-N,hyponym,117730-N
150230-N,hypernym,117730-N
106651-N,domain,117730-N
131794-N,hypernym,5038-N
269-N,domain,5038-N
133121-N,domain,5038-N
3503-A,POS-synonymy,3503-N
80-N,hypernym,3503-N
4738-N,hyponym,3503-N
140822-N,hyponym,3503-N
269-N,domain,3503-N
133121-N,domain,3503-N
3208-N,hypernym,139782-N
106552-N,hypernym,120953-N
113291-N,part holonym,120953-N
1338-N,hypernym,103703-N
49-N,domain,103703-N
8716-N,domain,103703-N
1276-N,domain,103703-N
144282-N,domain,103703-N
107105-V,POS-synonymy,107105-N
107094-N,hypernym,107105-N
107155-N,hyponym,107105-N
111859-N,hyponym,107105-N
117347-V,POS-synonymy,117347-N
117347-A,POS-synonymy,117347-N
112045-N,hypernym,117347-N
116390-N,hypernym,117347-N
127630-N,hyponym,117347-N
147558-N,hyponym,117347-N
101823-A,POS-synonymy,101823-N
242-N,hypernym,101823-N
101803-N,part holonym,101823-N
111045-V,POS-synonymy,111045-N
106587-N,hypernym,111045-N
115439-N,hyponym,111045-N
115715-N,hyponym,111045-N
115745-N,hyponym,111045-N
115779-N,hyponym,111045-N
115980-N,hyponym,111045-N
116473-N,hyponym,111045-N
116476-N,hyponym,111045-N
116562-N,hyponym,111045-N
117912-N,hyponym,111045-N
118452-N,hyponym,111045-N
124600-N,hyponym,111045-N
128792-N,hyponym,111045-N
130503-N,hyponym,111045-N
139726-N,hyponym,111045-N
120415-N,hyponym,111045-N
134382-N,hyponym,111045-N
138329-N,hyponym,111045-N
118786-A,POS-synonymy,118786-N
118371-N,hypernym,118786-N
119083-N,hyponym,118786-N
124422-N,hyponym,118786-N
125441-N,hyponym,118786-N
134110-N,hyponym,118786-N
154634-N,hyponym,118786-N
4178-N,domain,118786-N
106924-N,domain,118786-N
100022-N,hypernym,102414-N
100079-N,instance hypernym,102414-N
111435-V,POS-synonymy,111435-N
110751-N,hypernym,111435-N
111436-N,hyponym,111435-N
117660-N,hyponym,111435-N
136408-N,hyponym,111435-N
144622-N,hyponym,111435-N
105727-A,POS-synonymy,105727-N
136788-N,instance hypernym,105727-N
6040-N,hypernym,105140-N
105138-N,hypernym,105140-N
106268-N,part meronym,105140-N
128104-N,part holonym,105140-N
105292-N,part holonym,105140-N
1702-N,domain,105140-N
117613-N,hypernym,731-N
3649-N,domain,731-N
110431-A,POS-synonymy,110431-N
109933-N,hypernym,110431-N
118715-V,POS-synonymy,118715-N
116303-N,hypernym,118715-N
121473-N,hyponym,118715-N
9575-V,POS-synonymy,9575-N
5474-N,hypernym,9575-N
50-N,domain,9575-N
49-N,domain,9575-N
509-N,domain,9575-N
106573-N,hypernym,128243-N
6793-N,part holonym,128243-N
106671-A,POS-synonymy,106671-N
4366-N,hyponym,106671-N
106555-N,hypernym,106671-N
150052-A,POS-synonymy,150052-N
106559-N,hypernym,150052-N
154-N,hypernym,9879-N
111151-N,hyponym,9879-N
138661-N,hypernym,9879-N
152961-N,hyponym,9879-N
1622-N,domain,9879-N
155-N,domain,9879-N
4477-N,hypernym,3225-N
148618-N,hypernym,3225-N
3235-N,part meronym,3225-N
5268-A,POS-synonymy,5268-N
6986-N,hyponym,5268-N
111355-N,hypernym,5268-N
20-N,domain,5268-N
422-N,domain,5268-N
107909-A,POS-synonymy,107909-N
6045-N,hypernym,107909-N
146209-N,hypernym,107909-N
49-N,domain,107909-N
123741-N,domain,107909-N
3056-N,hypernym,7754-N
50-N,domain,7754-N
133121-N,domain,7754-N
121105-A,POS-synonymy,121105-N
121104-N,hypernym,121105-N
143683-N,hypernym,121105-N
109933-N,part holonym,121105-N
107303-N,hypernym,150118-N
118366-A,POS-synonymy,118366-N
139497-N,hypernym,118366-N
3624-N,domain,118366-N
3264-A,POS-synonymy,3264-N
2964-N,hyponym,3264-N
2966-N,part holonym,3264-N
110592-N,hyponym,3264-N
113732-N,hyponym,3264-N
124831-N,hyponym,3264-N
125823-N,hyponym,3264-N
132125-N,hyponym,3264-N
142913-N,hyponym,3264-N
153483-N,hypernym,3264-N
8716-N,domain,3264-N
106637-V,POS-synonymy,106637-N
106629-N,hypernym,106637-N
106820-N,hyponym,106637-N
110893-N,hyponym,106637-N
114912-N,hyponym,106637-N
114913-N,hyponym,106637-N
114914-N,hyponym,106637-N
118524-N,hyponym,106637-N
119940-N,hyponym,106637-N
121305-N,hyponym,106637-N
124512-N,hyponym,106637-N
125097-N,hyponym,106637-N
127223-N,hyponym,106637-N
127305-N,hyponym,106637-N
132581-N,hyponym,106637-N
136910-N,hyponym,106637-N
144692-N,hyponym,106637-N
152477-N,hyponym,106637-N
107133-N,hypernym,146739-N
139430-V,POS-synonymy,139430-N
111688-N,hypernym,139430-N
146917-N,hypernym,139430-N
148389-A,POS-synonymy,148389-N
369-N,hypernym,148389-N
582-N,hypernym,148389-N
124289-N,part meronym,148389-N
8515-N,part meronym,148389-N
7697-N,hypernym,7699-N
637-N,domain,7699-N
3382-N,domain,7699-N
144328-A,POS-synonymy,144328-N
107842-N,hypernym,144328-N
144224-N,part holonym,144328-N
50-N,domain,144328-N
52-N,domain,144328-N
117225-V,POS-synonymy,117225-N
117225-A,POS-synonymy,117225-N
111031-N,hypernym,117225-N
118129-N,hyponym,117225-N
118428-N,hyponym,117225-N
137421-N,hypernym,117225-N
145252-N,hyponym,117225-N
144903-A,POS-synonymy,144903-N
129664-N,hypernym,144903-N
3649-N,domain,144903-N
127095-A,POS-synonymy,127095-N
106840-N,hypernym,127095-N
126146-N,hypernym,127095-N
6629-N,hypernym,9960-N
6646-N,domain,9960-N
2382-N,domain,9960-N
140881-V,POS-synonymy,140881-N
106631-N,hypernym,140881-N
2553-A,POS-synonymy,2553-N
793-N,hyponym,2553-N
2149-N,hypernym,2553-N
5299-N,hyponym,2553-N
132890-N,hyponym,2553-N
147163-N,hyponym,2553-N
153536-N,hyponym,2553-N
119498-A,POS-synonymy,119498-N
114203-N,hypernym,119498-N
114205-N,antonym,119498-N
106720-N,domain,119498-N
110378-A,POS-synonymy,110378-N
126658-N,hypernym,110378-N
266-N,domain,110378-N
7989-N,hyponym,121396-N
106605-N,hypernym,121396-N
107658-N,hyponym,121396-N
121397-N,hyponym,121396-N
134893-N,hyponym,121396-N
135318-N,hyponym,121396-N
145884-N,hyponym,121396-N
147144-N,hyponym,121396-N
147145-N,hyponym,121396-N
118313-V,POS-synonymy,118313-N
6513-N,hyponym,118313-N
107374-N,hypernym,118313-N
115853-N,hypernym,118313-N
121154-A,POS-synonymy,121154-N
121155-N,hypernym,121154-N
111238-N,hypernym,145454-N
2641-A,POS-synonymy,2641-N
3208-N,hypernym,2641-N
9923-N,hypernym,2641-N
134783-N,hypernym,2641-N
122147-N,part meronym,2641-N
292-N,part meronym,2641-N
105130-N,part meronym,2641-N
138226-N,part meronym,2641-N
134305-N,part holonym,2641-N
134321-N,instance hypernym,2641-N
129311-A,POS-synonymy,129311-N
106662-N,hypernym,129311-N
106651-N,domain,129311-N
118504-V,POS-synonymy,118504-N
111690-N,hypernym,118504-N
151774-V,POS-synonymy,151774-N
149466-N,hypernym,151774-N
1047-N,domain,151774-N
2921-N,domain,151774-N
113444-V,POS-synonymy,113444-N
4863-N,hyponym,113444-N
106493-N,hypernym,113444-N
125561-N,hyponym,113444-N
1614-N,hypernym,140205-N
770-N,domain,140205-N
791-N,domain,140205-N
106515-N,hypernym,112418-N
6821-N,hypernym,9506-N
6646-N,domain,9506-N
2566-N,domain,9506-N
1019-N,domain,9506-N
133156-N,domain,9506-N
138167-N,hypernym,9616-N
106451-N,hypernym,129070-N
121179-N,hyponym,129070-N
113887-N,part holonym,129070-N
123508-A,POS-synonymy,123508-N
119515-N,hypernym,123508-N
110321-A,POS-synonymy,110321-N
121687-N,hypernym,110321-N
540-N,domain,110321-N
1432-N,domain,110321-N
1559-N,hypernym,5309-N
51-N,domain,5309-N
6646-N,domain,5309-N
133156-N,domain,5309-N
106757-N,hypernym,120191-N
9651-N,hypernym,144601-N
112812-N,hypernym,144601-N
152372-N,domain,144601-N
1541-N,hypernym,101191-N
101192-N,part meronym,101191-N
369-N,hypernym,1923-N
129498-N,hyponym,1923-N
3361-N,hypernym,10156-N
6817-N,hypernym,10156-N
6646-N,domain,10156-N
133156-N,domain,10156-N
121132-A,POS-synonymy,121132-N
121131-N,hypernym,121132-N
1425-N,part holonym,121132-N
1489-N,domain,121132-N
1419-N,domain,121132-N
6499-N,hypernym,8166-N
540-N,domain,8166-N
1432-N,domain,8166-N
126181-V,POS-synonymy,126181-N
111572-N,hypernym,126181-N
111978-V,POS-synonymy,111978-N
111594-N,hypernym,111978-N
111977-N,hyponym,111978-N
113452-N,hyponym,111978-N
114658-N,hyponym,111978-N
115806-N,hyponym,111978-N
115863-N,hyponym,111978-N
116558-N,hyponym,111978-N
117297-N,hyponym,111978-N
119037-N,hyponym,111978-N
124247-N,hyponym,111978-N
134131-N,hyponym,111978-N
9045-N,hypernym,143084-N
107472-N,hypernym,143084-N
109961-N,hyponym,143084-N
143085-N,hyponym,143084-N
1047-N,domain,143084-N
2921-N,domain,143084-N
847-N,hypernym,151618-N
50-N,domain,151618-N
49-N,domain,151618-N
121728-A,POS-synonymy,121728-N
107000-N,hypernym,121728-N
8716-N,domain,121728-N
5121-A,POS-synonymy,5121-N
111337-N,hypernym,5121-N
50-N,domain,5121-N
52-N,domain,5121-N
320-N,domain,5121-N
108691-N,hyponym,6615-N
209-N,hypernym,6615-N
3892-N,hyponym,6615-N
6719-N,hyponym,6615-N
7832-N,hyponym,6615-N
8060-N,hyponym,6615-N
108689-N,hyponym,6615-N
108690-N,hyponym,6615-N
110541-N,hyponym,6615-N
125455-N,hyponym,6615-N
126985-N,hyponym,6615-N
129671-N,hyponym,6615-N
132885-N,hyponym,6615-N
133612-N,hyponym,6615-N
205-N,domain,6615-N
106480-V,POS-synonymy,106480-N
106480-A,POS-synonymy,106480-N
118246-N,hypernym,106480-N
134789-N,hyponym,106480-N
149944-N,hyponym,106480-N
153238-N,antonym,106480-N
103408-A,POS-synonymy,103408-N
3465-N,hypernym,103408-N
140965-N,hypernym,103408-N
21-N,hypernym,2148-N
9753-N,hypernym,2148-N
20-N,domain,2148-N
109383-A,POS-synonymy,109383-N
3305-N,hyponym,109383-N
8058-N,hyponym,109383-N
8594-N,hyponym,109383-N
109386-N,hyponym,109383-N
109391-N,hyponym,109383-N
109457-N,hyponym,109383-N
109580-N,hyponym,109383-N
109677-N,hyponym,109383-N
110281-N,hyponym,109383-N
110789-N,hyponym,109383-N
126559-N,hyponym,109383-N
134047-N,hypernym,109383-N
137023-N,hyponym,109383-N
137347-N,part meronym,109383-N
142958-N,hyponym,109383-N
145556-N,hyponym,109383-N
147119-N,hyponym,109383-N
144387-N,part meronym,109383-N
132779-N,part meronym,109383-N
110284-N,part meronym,109383-N
109383-N,domain,109383-N
108567-A,POS-synonymy,108567-N
9357-N,hypernym,108567-N
32-N,domain,108567-N
4525-N,domain,108567-N
40-N,domain,108567-N
109697-N,hypernym,129660-N
129661-N,instance hypernym,129660-N
3649-N,domain,129660-N
1667-A,POS-synonymy,1667-N
1671-N,hypernym,1667-N
7367-N,hypernym,1667-N
116663-N,hypernym,1667-N
120619-N,hyponym,1667-N
5262-N,part meronym,1667-N
138211-N,antonym,1667-N
1205-N,domain,1667-N
1671-N,domain,1667-N
107573-N,hypernym,149959-N
109860-N,hyponym,149959-N
109988-N,hyponym,149959-N
125584-N,hyponym,149959-N
128564-N,hyponym,149959-N
134589-N,hyponym,149959-N
145830-N,hyponym,149959-N
151153-N,hyponym,149959-N
106944-N,domain,149959-N
144261-A,POS-synonymy,144261-N
6862-N,hypernym,144261-N
107840-N,hypernym,144261-N
32-N,domain,144261-N
6293-N,domain,144261-N
115652-V,POS-synonymy,115652-N
546-N,hypernym,115652-N
55-N,domain,115652-N
2550-N,hypernym,120435-N
2566-N,domain,120435-N
121389-A,POS-synonymy,121389-N
152714-N,hypernym,121389-N
552-N,hypernym,2008-N
3587-N,hyponym,2008-N
9140-N,hyponym,2008-N
134707-N,hyponym,2008-N
146112-N,hyponym,2008-N
7686-A,POS-synonymy,7686-N
110920-N,hypernym,7686-N
540-N,domain,7686-N
1419-N,domain,7686-N
106623-N,hypernym,142173-N
140549-N,part holonym,142173-N
180-N,domain,142173-N
119337-V,POS-synonymy,119337-N
116391-N,hypernym,119337-N
119336-N,hypernym,119337-N
5168-N,hyponym,132945-N
5167-N,hyponym,132945-N
114377-N,hypernym,132945-N
131894-A,POS-synonymy,131894-N
4056-N,hyponym,131894-N
144212-N,hypernym,131894-N
108422-N,part meronym,131894-N
32-N,domain,131894-N
6293-N,domain,131894-N
111586-V,POS-synonymy,111586-N
106698-N,hypernym,111586-N
123923-N,hyponym,111586-N
128665-N,hyponym,111586-N
139566-N,hypernym,150554-N
131610-V,POS-synonymy,131610-N
106876-N,hypernym,131610-N
107602-N,hypernym,131610-N
106916-V,POS-synonymy,106916-N
106903-N,hypernym,106916-N
118347-N,hyponym,106916-N
119655-N,hyponym,106916-N
144831-N,hyponym,106916-N
921-A,POS-synonymy,921-N
856-N,hypernym,921-N
3101-N,hypernym,921-N
4713-N,domain,921-N
20-N,domain,921-N
856-N,domain,921-N
110149-N,hypernym,8622-N
6294-N,part holonym,8622-N
199-N,domain,8622-N
3852-V,POS-synonymy,3852-N
3852-A,POS-synonymy,3852-N
1026-N,part holonym,3852-N
112280-N,hypernym,3852-N
113796-N,hypernym,3852-N
117566-N,hyponym,3852-N
131383-N,hyponym,3852-N
144604-N,hyponym,3852-N
149281-N,hyponym,3852-N
148869-N,part meronym,3852-N
143763-N,part holonym,3852-N
49-N,domain,3852-N
1276-N,domain,3852-N
1026-N,domain,3852-N
107203-A,POS-synonymy,107203-N
100083-N,hyponym,107203-N
106509-N,hypernym,107203-N
107202-N,hyponym,107203-N
107220-N,hyponym,107203-N
107221-N,hyponym,107203-N
107506-N,hyponym,107203-N
108230-N,hyponym,107203-N
110276-N,hyponym,107203-N
114705-N,hyponym,107203-N
115406-N,hyponym,107203-N
116680-N,hyponym,107203-N
117755-N,hyponym,107203-N
120359-N,hyponym,107203-N
121104-N,hyponym,107203-N
121295-N,hyponym,107203-N
123587-N,hyponym,107203-N
127177-N,hyponym,107203-N
128481-N,hyponym,107203-N
129397-N,hyponym,107203-N
131928-N,hyponym,107203-N
131957-N,hyponym,107203-N
139470-N,hyponym,107203-N
106276-A,POS-synonymy,106276-N
105308-N,part holonym,106276-N
100076-N,instance hypernym,106276-N
1858-N,hypernym,1307-N
3671-N,hyponym,1307-N
141600-N,hypernym,1307-N
422-N,domain,1307-N
137993-N,hypernym,145976-N
144030-N,hyponym,145976-N
540-N,domain,145976-N
111683-A,POS-synonymy,111683-N
3174-N,hyponym,111683-N
3675-N,hypernym,111683-N
109704-N,hypernym,111683-N
112797-N,hyponym,111683-N
113970-N,hyponym,111683-N
115130-N,hyponym,111683-N
128447-N,hyponym,111683-N
128798-N,hyponym,111683-N
131850-N,hyponym,111683-N
136723-N,hyponym,111683-N
117786-V,POS-synonymy,117786-N
118629-N,hypernym,117786-N
110435-N,hypernym,117786-N
115786-N,hypernym,117786-N
143310-A,POS-synonymy,143310-N
143519-N,hypernym,143310-N
32-N,domain,143310-N
6293-N,domain,143310-N
120318-V,POS-synonymy,120318-N
141697-N,hypernym,120318-N
128057-N,hypernym,128058-N
128853-N,hyponym,128058-N
49-N,domain,128058-N
133156-N,domain,128058-N
2663-N,hypernym,6075-N
7094-N,hypernym,6075-N
422-N,domain,6075-N
7656-N,domain,6075-N
106584-N,hypernym,148359-N
148361-N,hyponym,148359-N
148362-N,hyponym,148359-N
148363-N,hyponym,148359-N
121269-A,POS-synonymy,121269-N
133053-N,hypernym,121269-N
111793-N,hypernym,148995-N
126558-N,hypernym,148995-N
144520-N,hyponym,148995-N
1622-N,domain,148995-N
111793-N,domain,148995-N
107038-N,hypernym,127405-N
120119-A,POS-synonymy,120119-N
114019-N,hypernym,120119-N
152712-N,hyponym,120119-N
106470-N,hypernym,150446-N
10-N,hyponym,3-N
12-N,hyponym,3-N
15-N,hyponym,3-N
2068-N,hypernym,3-N
4709-N,hyponym,3-N
7960-N,hyponym,3-N
143557-N,hypernym,3-N
2071-N,part meronym,3-N
50-N,domain,3-N
49-N,domain,3-N
142351-N,domain,3-N
1-N,domain,3-N
106589-N,hypernym,151745-N
118361-V,POS-synonymy,118361-N
111050-N,hypernym,118361-N
116661-N,hypernym,118361-N
6382-N,hypernym,136939-N
107492-N,hypernym,136939-N
9017-N,part holonym,136939-N
109995-N,hyponym,154083-N
112153-N,hyponym,154083-N
121261-N,hypernym,154083-N
109994-N,part holonym,154083-N
139735-V,POS-synonymy,139735-N
112155-N,hypernym,139735-N
5780-N,hyponym,128525-N
107294-N,hypernym,128525-N
110918-N,hyponym,128525-N
146828-N,domain,128525-N
105052-A,POS-synonymy,105052-N
2062-N,hypernym,105052-N
105485-N,part holonym,105052-N
108052-N,hypernym,130563-N
110488-N,part holonym,130563-N
2201-N,domain,130563-N
1150-N,domain,130563-N
1127-N,domain,130563-N
242-N,hypernym,104109-N
140921-N,instance hypernym,104109-N
566-A,POS-synonymy,566-N
1276-N,hyponym,566-N
1338-N,hyponym,566-N
1524-N,hyponym,566-N
1788-N,hyponym,566-N
3165-N,hyponym,566-N
3205-N,hyponym,566-N
3238-N,hypernym,566-N
4629-N,hyponym,566-N
6323-N,hypernym,566-N
9814-N,hyponym,566-N
106716-N,hyponym,566-N
115091-N,hyponym,566-N
115362-N,hyponym,566-N
115452-N,hyponym,566-N
121476-N,hyponym,566-N
121697-N,hyponym,566-N
122088-N,hyponym,566-N
125510-N,hyponym,566-N
135888-N,hyponym,566-N
140545-N,hyponym,566-N
140581-N,hyponym,566-N
141233-N,hyponym,566-N
141293-N,hyponym,566-N
143395-N,hyponym,566-N
144924-N,hyponym,566-N
145838-N,hyponym,566-N
150427-N,hyponym,566-N
49-N,domain,566-N
8716-N,domain,566-N
1276-N,domain,566-N
144282-N,domain,566-N
3510-N,hypernym,126994-N
129237-N,hypernym,126994-N
2201-N,domain,126994-N
9077-N,domain,126994-N
1150-N,domain,126994-N
1127-N,domain,126994-N
1256-N,domain,126994-N
134452-A,POS-synonymy,134452-N
114897-N,hypernym,134452-N
118165-N,hypernym,134452-N
142815-N,hypernym,142814-N
169-N,part holonym,142814-N
51-N,domain,142814-N
121459-V,POS-synonymy,121459-N
121458-N,hypernym,121459-N
148270-V,POS-synonymy,148270-N
107253-N,hyponym,148270-N
149014-N,hypernym,148270-N
115285-N,part holonym,148270-N
2720-N,hypernym,120353-N
9690-A,POS-synonymy,9690-N
305-N,hypernym,9690-N
155-N,domain,9690-N
8008-A,POS-synonymy,8008-N
2382-N,hypernym,8008-N
6646-N,domain,8008-N
2382-N,domain,8008-N
114389-A,POS-synonymy,114389-N
106563-N,hypernym,114389-N
114022-N,hypernym,114389-N
114562-N,hyponym,114389-N
117322-N,hyponym,114389-N
118084-N,hyponym,114389-N
118231-N,hyponym,114389-N
125365-N,hyponym,114389-N
129235-N,hyponym,114389-N
132239-N,hyponym,114389-N
135652-N,hyponym,114389-N
151759-N,hyponym,114389-N
153954-N,hyponym,114389-N
137231-N,antonym,114389-N
117123-V,POS-synonymy,117123-N
117123-A,POS-synonymy,117123-N
111768-N,hypernym,117123-N
127475-N,hypernym,117123-N
51-N,domain,117123-N
178-N,domain,117123-N
106569-N,hypernym,138404-N
2602-N,hypernym,2898-N
106627-N,hypernym,133345-N
132980-N,hypernym,137213-N
19-N,domain,137213-N
106605-N,hypernym,106861-N
106862-N,hyponym,106861-N
151231-V,POS-synonymy,151231-N
115728-N,hyponym,151231-N
145768-N,hypernym,151231-N
55-N,domain,151231-N
147047-N,hypernym,121097-N
1607-N,domain,121097-N
106605-N,hypernym,114960-N
770-N,domain,114960-N
791-N,domain,114960-N
105137-A,POS-synonymy,105137-N
105138-N,hypernym,105137-N
105048-N,part meronym,105137-N
106106-N,part meronym,105137-N
136624-N,part holonym,105137-N
104674-N,part meronym,105137-N
106782-N,hypernym,118192-N
126977-N,hyponym,118192-N
135512-V,POS-synonymy,135512-N
2181-N,hypernym,135512-N
150399-N,hypernym,135512-N
151100-N,hyponym,135512-N
49-N,domain,135512-N
1808-N,domain,135512-N
144282-N,domain,135512-N
193-A,POS-synonymy,193-N
169-N,hypernym,193-N
179-N,hypernym,193-N
191-N,hypernym,193-N
144362-N,hypernym,193-N
132337-N,part meronym,193-N
112638-N,part meronym,193-N
51-N,domain,193-N
174-N,domain,193-N
5671-N,hyponym,107559-N
107558-N,hypernym,107559-N
108142-N,hyponym,107559-N
114476-N,hyponym,107559-N
116250-N,hyponym,107559-N
128095-N,hyponym,107559-N
107564-N,part meronym,107559-N
72-N,hypernym,140485-N
4465-N,hypernym,611-N
9595-N,hypernym,611-N
1047-N,domain,611-N
581-N,domain,611-N
147879-V,POS-synonymy,147879-N
111903-N,hypernym,147879-N
147485-A,POS-synonymy,147485-N
