concept_id,entry_id,id,lemma,main_word,meaning,name,part_of_speech,poses,synset_id,synt_type
132935,166503,132935-A-166503,НЕПРЕЛОЖНЫЙ,,3,НЕПРЕЛОЖНЫЙ,Adj,,132935-A,Adj
132935,163427,132935-A-163427,ОБЯЗАТЕЛЬНЫЙ,,3,ОБЯЗАТЕЛЬНЫЙ,Adj,,132935-A,Adj
132935,744635,132935-A-744635,ОБЯЗАТЕЛЬНЫЙ ДЛЯ ИСПОЛНЕНИЕ,ОБЯЗАТЕЛЬНЫЙ,1,ОБЯЗАТЕЛЬНЫЙ ДЛЯ ИСПОЛНЕНИЯ,Adj,Adj Prep N,132935-A,AdjG
108437,134029,108437-A-134029,БУЛЬОННЫЙ,,1,БУЛЬОННЫЙ,Adj,,108437-A,Adj
144703,685903,144703-A-685903,ПОЛЛИТРОВЫЙ,,1,ПОЛЛИТРОВЫЙ,Adj,,144703-A,Adj
144703,685901,144703-A-685901,ПОЛ-ЛИТРОВЫЙ,,1,ПОЛ-ЛИТРОВЫЙ,Adj,,144703-A,Adj
144703,707324,144703-A-707324,ПОЛУЛИТРОВЫЙ,,1,ПОЛУЛИТРОВЫЙ,Adj,,144703-A,Adj
108090,141596,108090-A-141596,ЛОБОВОЙ,,2,ЛОБОВОЙ,Adj,,108090-A,Adj
108090,205748,108090-A-205748,ЛОБНЫЙ,,1,ЛОБНЫЙ,Adj,,108090-A,Adj
121164,755173,121164-A-755173,ИЗВРАЩЕННЫЙ,,1,ИЗВРАЩЕННЫЙ,Adj,,121164-A,Adj
124416,168470,124416-A-168470,РАЙСКИЙ,,2,РАЙСКИЙ,Adj,,124416-A,Adj
119728,154530,119728-A-154530,СУДОРОЖНЫЙ,,3,СУДОРОЖНЫЙ,Adj,,119728-A,Adj
119685,160049,119685-A-160049,МНОГОЛИКИЙ,,3,МНОГОЛИКИЙ,Adj,,119685-A,Adj
119685,158359,119685-A-158359,БОГАТЫЙ,,5,БОГАТЫЙ,Adj,,119685-A,Adj
119685,160046,119685-A-160046,МНОГООБРАЗНЫЙ,,1,МНОГООБРАЗНЫЙ,Adj,,119685-A,Adj
362,150307,362-A-150307,ПРОСЯНОЙ,,1,ПРОСЯНОЙ,Adj,,362-A,Adj
131050,182155,131050-A-182155,ЖИЗНЕСПОСОБНЫЙ,,1,ЖИЗНЕСПОСОБНЫЙ,Adj,,131050-A,Adj
118470,739447,118470-A-739447,ДЕЛОВИТЫЙ,,1,ДЕЛОВИТЫЙ,Adj,,118470-A,Adj
118470,148804,118470-A-148804,ПРЕДПРИИМЧИВЫЙ,,1,ПРЕДПРИИМЧИВЫЙ,Adj,,118470-A,Adj
118470,139271,118470-A-139271,ИНИЦИАТИВНЫЙ,,1,ИНИЦИАТИВНЫЙ,Adj,,118470-A,Adj
118470,739446,118470-A-739446,ДЕЛОВОЙ,,3,ДЕЛОВОЙ,Adj,,118470-A,Adj
114938,153642,114938-A-153642,СОМНАМБУЛИЧЕСКИЙ,,1,СОМНАМБУЛИЧЕСКИЙ,Adj,,114938-A,Adj
119433,159388,119433-A-159388,БЕЗМОЛВНЫЙ,,1,БЕЗМОЛВНЫЙ,Adj,,119433-A,Adj
119433,162472,119433-A-162472,БЕССЛОВЕСНЫЙ,,2,БЕССЛОВЕСНЫЙ,Adj,,119433-A,Adj
119433,160640,119433-A-160640,МОЛЧАЛИВЫЙ,,2,МОЛЧАЛИВЫЙ,Adj,,119433-A,Adj
119433,162241,119433-A-162241,НЕМОЙ,,2,НЕМОЙ,Adj,,119433-A,Adj
128315,176228,128315-A-176228,ФЕДЕРАЛИСТСКИЙ,,1,ФЕДЕРАЛИСТСКИЙ,Adj,,128315-A,Adj
146592,100915,146592-A-100915,БЕРЕЗОВЫЙ,,3,БЕРЕЗОВЫЙ,Adj,,146592-A,Adj
147551,713964,147551-A-713964,РОТАЦИОННЫЙ,,3,РОТАЦИОННЫЙ,Adj,,147551-A,Adj
101688,130234,101688-A-130234,ИВАНГОРОДСКИЙ,,1,ИВАНГОРОДСКИЙ,Adj,,101688-A,Adj
136545,175681,136545-A-175681,ПОЛИТИКАНСКИЙ,,1,ПОЛИТИКАНСКИЙ,Adj,,136545-A,Adj
1664,180253,1664-A-180253,ВОЕННО-ПОЛЕВОЙ,,1,ВОЕННО-ПОЛЕВОЙ,Adj,,1664-A,Adj
151517,736852,151517-A-736852,НАДВОДНЫЙ,,1,НАДВОДНЫЙ,Adj,,151517-A,Adj
145099,722049,145099-A-722049,УНИТАРНЫЙ,,3,УНИТАРНЫЙ,Adj,,145099-A,Adj
132810,674254,132810-A-674254,ТУРБУЛЕНТНЫЙ,,1,ТУРБУЛЕНТНЫЙ,Adj,,132810-A,Adj
119418,159355,119418-A-159355,ОБИДНЫЙ,,3,ОБИДНЫЙ,Adj,,119418-A,Adj
119418,202193,119418-A-202193,НЕБЕЗОБИДНЫЙ,,2,НЕБЕЗОБИДНЫЙ,Adj,,119418-A,Adj
113306,731641,113306-A-731641,ВЕЩЕСТВЕННЫЙ,,4,ВЕЩЕСТВЕННЫЙ,Adj,,113306-A,Adj
121455,144911,121455-A-144911,ОПУШЕЧНЫЙ,,3,ОПУШЕЧНЫЙ,Adj,,121455-A,Adj
106949,159326,106949-A-159326,ЛЮБОЗНАТЕЛЬНЫЙ,,1,ЛЮБОЗНАТЕЛЬНЫЙ,Adj,,106949-A,Adj
106949,159327,106949-A-159327,ПЫТЛИВЫЙ,,2,ПЫТЛИВЫЙ,Adj,,106949-A,Adj
136463,677151,136463-A-677151,КАРПАТСКИЙ,,1,КАРПАТСКИЙ,Adj,,136463-A,Adj
292,105514,292-A-105514,КРЕМЛЕВСКИЙ,,2,КРЕМЛЕВСКИЙ,Adj,,292-A,Adj
126448,172646,126448-A-172646,РИСУНЧАТЫЙ,,1,РИСУНЧАТЫЙ,Adj,,126448-A,Adj
112660,157179,112660-A-157179,ЧАБАНСКИЙ,,1,ЧАБАНСКИЙ,Adj,,112660-A,Adj
117709,215700,117709-A-215700,ПИТЕЙНЫЙ,,1,ПИТЕЙНЫЙ,Adj,,117709-A,Adj
5321,116287,5321-A-116287,ТОННАЖНЫЙ,,1,ТОННАЖНЫЙ,Adj,,5321-A,Adj
973,108875,973-A-108875,ПЛАТИНОВЫЙ,,1,ПЛАТИНОВЫЙ,Adj,,973-A,Adj
121067,686571,121067-A-686571,ХЛИПКИЙ,,3,ХЛИПКИЙ,Adj,,121067-A,Adj
121067,163433,121067-A-163433,НЕКРЕПКИЙ,,1,НЕКРЕПКИЙ,Adj,,121067-A,Adj
121067,163434,121067-A-163434,НЕПРОЧНЫЙ,,2,НЕПРОЧНЫЙ,Adj,,121067-A,Adj
145630,113607,145630-A-113607,ФАСОЛЕВЫЙ,,3,ФАСОЛЕВЫЙ,Adj,,145630-A,Adj
120800,755755,120800-A-755755,СЛАДЧАЙШИЙ,,3,СЛАДЧАЙШИЙ,Adj,,120800-A,Adj
120800,153125,120800-A-153125,СЛАДКИЙ,,4,СЛАДКИЙ,Adj,,120800-A,Adj
120800,192710,120800-A-192710,СЛАДОСТНЫЙ,,1,СЛАДОСТНЫЙ,Adj,,120800-A,Adj
144195,133258,144195-A-133258,БАНАНОВЫЙ,,3,БАНАНОВЫЙ,Adj,,144195-A,Adj
7517,110787,7517-A-110787,РЕНТГЕНОВСКИЙ,,1,РЕНТГЕНОВСКИЙ,Adj,,7517-A,Adj
102529,130462,102529-A-130462,ТАГАНРОГСКИЙ,,1,ТАГАНРОГСКИЙ,Adj,,102529-A,Adj
119074,158578,119074-A-158578,НАПРЯЖЕННЫЙ,,2,НАПРЯЖЕННЫЙ,Adj,,119074-A,Adj
119074,213366,119074-A-213366,НАТУЖНЫЙ,,2,НАТУЖНЫЙ,Adj,,119074-A,Adj
119074,189449,119074-A-189449,ПРИНУЖДЕННЫЙ,,1,ПРИНУЖДЕННЫЙ,Adj,,119074-A,Adj
119074,159687,119074-A-159687,НАТЯНУТЫЙ,,2,НАТЯНУТЫЙ,Adj,,119074-A,Adj
116466,142785,116466-A-142785,НАГОННЫЙ,,1,НАГОННЫЙ,Adj,,116466-A,Adj
116466,152497,116466-A-152497,СГОННЫЙ,,1,СГОННЫЙ,Adj,,116466-A,Adj
100095,161470,100095-A-161470,ПРОЛИВНЫЙ,,1,ПРОЛИВНЫЙ,Adj,,100095-A,Adj
103855,190789,103855-A-190789,СУЭЦКИЙ,,1,СУЭЦКИЙ,Adj,,103855-A,Adj
138600,205066,138600-A-205066,НЕУДОВЛЕТВОРЕННЫЙ,,1,НЕУДОВЛЕТВОРЕННЫЙ,Adj,,138600-A,Adj
142369,216666,142369-A-216666,СРЕДНЕСТАТИСТИЧЕСКИЙ,,1,СРЕДНЕСТАТИСТИЧЕСКИЙ,Adj,,142369-A,Adj
148348,147153,148348-A-147153,ПЛЕНОЧНЫЙ,,5,ПЛЕНОЧНЫЙ,Adj,,148348-A,Adj
9604,203993,9604-A-203993,ПЕЙДЖИНГОВЫЙ,,1,ПЕЙДЖИНГОВЫЙ,Adj,,9604-A,Adj
144220,132898,144220-A-132898,АЛЫЧОВЫЙ,,2,АЛЫЧОВЫЙ,Adj,,144220-A,Adj
106653,198367,106653-A-198367,НЕДРУЖЕСТВЕННЫЙ,,1,НЕДРУЖЕСТВЕННЫЙ,Adj,,106653-A,Adj
106653,198368,106653-A-198368,НЕДРУЖЕЛЮБНЫЙ,,1,НЕДРУЖЕЛЮБНЫЙ,Adj,,106653-A,Adj
106653,158378,106653-A-158378,НЕПРИЯЗНЕННЫЙ,,1,НЕПРИЯЗНЕННЫЙ,Adj,,106653-A,Adj
3035,205937,3035-A-205937,БОГОРОДИЧНЫЙ,,1,БОГОРОДИЧНЫЙ,Adj,,3035-A,Adj
133752,200112,133752-A-200112,РАСПОЛОЖЕННЫЙ,,4,РАСПОЛОЖЕННЫЙ,Adj,,133752-A,Adj
133752,188501,133752-A-188501,СКЛОННЫЙ,,2,СКЛОННЫЙ,Adj,,133752-A,Adj
133752,200111,133752-A-200111,ПРЕДРАСПОЛОЖЕННЫЙ,,1,ПРЕДРАСПОЛОЖЕННЫЙ,Adj,,133752-A,Adj
125492,170405,125492-A-170405,БУРТОВОЙ,,1,БУРТОВОЙ,Adj,,125492-A,Adj
2494,177223,2494-A-177223,СТАРШИНСКИЙ,,1,СТАРШИНСКИЙ,Adj,,2494-A,Adj
114964,147182,114964-A-147182,ПЛОДНЫЙ,,1,ПЛОДНЫЙ,Adj,,114964-A,Adj
111954,202505,111954-A-202505,ВОССТАНОВИТЕЛЬНЫЙ,,1,ВОССТАНОВИТЕЛЬНЫЙ,Adj,,111954-A,Adj
111385,125193,111385-A-125193,СТРЕЛКОВО-СПОРТИВНЫЙ,,1,СТРЕЛКОВО-СПОРТИВНЫЙ,Adj,,111385-A,Adj
116351,151252,116351-A-151252,РАСПИЛОЧНЫЙ,,1,РАСПИЛОЧНЫЙ,Adj,,116351-A,Adj
116351,151251,116351-A-151251,РАСПИЛОВОЧНЫЙ,,1,РАСПИЛОВОЧНЫЙ,Adj,,116351-A,Adj
144230,139612,144230-A-139612,КАЛИНОВЫЙ,,2,КАЛИНОВЫЙ,Adj,,144230-A,Adj
137196,200262,137196-A-200262,НАХВАТЫВАТЬСЯ,,1,НАХВАТЫВАТЬСЯ,Adj,,137196-A,Adj
137196,200260,137196-A-200260,НАХВАТЫВАТЬ,,1,НАХВАТЫВАТЬ,Adj,,137196-A,Adj
125847,171253,125847-A-171253,ГАМАЧНЫЙ,,1,ГАМАЧНЫЙ,Adj,,125847-A,Adj
370,217161,370-A-217161,ПИЩЕВКУСОВОЙ,,1,ПИЩЕВКУСОВОЙ,Adj,,370-A,Adj
3941,103054,3941-A-103054,ДЕРЕВООБРАБАТЫВАЮЩИЙ,,1,ДЕРЕВООБРАБАТЫВАЮЩИЙ,Adj,,3941-A,Adj
104482,175772,104482-A-175772,НОВОЗЕЛАНДСКИЙ,,1,НОВОЗЕЛАНДСКИЙ,Adj,,104482-A,Adj
127079,174027,127079-A-174027,НАЛИВНОЙ,,4,НАЛИВНОЙ,Adj,,127079-A,Adj
106555,710609,106555-A-710609,ТЕХНИЧЕСКИЙ,,2,ТЕХНИЧЕСКИЙ,Adj,,106555-A,Adj
106555,200076,106555-A-200076,АППАРАТУРНЫЙ,,1,АППАРАТУРНЫЙ,Adj,,106555-A,Adj
106555,671171,106555-A-671171,АППАРАТНЫЙ,,2,АППАРАТНЫЙ,Adj,,106555-A,Adj
106555,202848,106555-A-202848,МАШИННЫЙ,,3,МАШИННЫЙ,Adj,,106555-A,Adj
119460,159456,119460-A-159456,ДВОЙСТВЕННЫЙ,,1,ДВОЙСТВЕННЫЙ,Adj,,119460-A,Adj
119460,745916,119460-A-745916,ДВОЯКИЙ,,1,ДВОЯКИЙ,Adj,,119460-A,Adj
106064,200090,106064-A-200090,УСТЬ-КАМЕНОГОРСКИЙ,,1,УСТЬ-КАМЕНОГОРСКИЙ,Adj,,106064-A,Adj
116509,140357,116509-A-140357,КОЛОКОЛЬЧИКОВЫЙ,,3,КОЛОКОЛЬЧИКОВЫЙ,Adj,,116509-A,Adj
104225,721012,104225-A-721012,ПОДНЕБЕСНЫЙ,,1,ПОДНЕБЕСНАЯ,Adj,,104225-A,Adj
104225,214559,104225-A-214559,ВСЕКИТАЙСКИЙ,,1,ВСЕКИТАЙСКИЙ,Adj,,104225-A,Adj
104225,130677,104225-A-130677,КИТАЙСКИЙ,,2,КИТАЙСКИЙ,Adj,,104225-A,Adj
108384,191313,108384-A-191313,РУКОКРЫЛЫЙ,,1,РУКОКРЫЛОЕ,Adj,,108384-A,Adj
113562,170254,113562-A-170254,БИВУАЧНЫЙ,,1,БИВУАЧНЫЙ,Adj,,113562-A,Adj
113562,170253,113562-A-170253,БИВАЧНЫЙ,,1,БИВАЧНЫЙ,Adj,,113562-A,Adj
124711,146922,124711-A-146922,ПЕТРУШЕЧНЫЙ,,3,ПЕТРУШЕЧНЫЙ,Adj,,124711-A,Adj
113759,144356,113759-A-144356,ОБТЕКАЕМЫЙ,,2,ОБТЕКАЕМЫЙ,Adj,,113759-A,Adj
108246,156950,108246-A-156950,ХОЛОДЦОВЫЙ,,1,ХОЛОДЦОВЫЙ,Adj,,108246-A,Adj
8194,191035,8194-A-191035,РЕПРОДУКТОРНЫЙ,,1,РЕПРОДУКТОРНЫЙ,Adj,,8194-A,Adj
120656,162468,120656-A-162468,БЕЗРОПОТНЫЙ,,1,БЕЗРОПОТНЫЙ,Adj,,120656-A,Adj
120656,195076,120656-A-195076,БЕЗГЛАСНЫЙ,,1,БЕЗГЛАСНЫЙ,Adj,,120656-A,Adj
120656,162472,120656-A-162472,БЕССЛОВЕСНЫЙ,,3,БЕССЛОВЕСНЫЙ,Adj,,120656-A,Adj
137786,133439,137786-A-133439,БЕЗРАЗЛИЧНЫЙ,,3,БЕЗРАЗЛИЧНЫЙ,Adj,,137786-A,Adj
7454,721629,7454-A-721629,СЕРВЕРНЫЙ,,1,СЕРВЕРНЫЙ,Adj,,7454-A,Adj
138916,205537,138916-A-205537,НЕУЯЗВИМЫЙ,,1,НЕУЯЗВИМЫЙ,Adj,,138916-A,Adj
147195,735259,147195-A-735259,КРОМЕШНЫЙ,,2,КРОМЕШНЫЙ,Adj,,147195-A,Adj
147195,169456,147195-A-169456,АДСКИЙ,,4,АДСКИЙ,Adj,,147195-A,Adj
109052,140893,109052-A-140893,КРЕМОВЫЙ,,2,КРЕМОВЫЙ,Adj,,109052-A,Adj
152578,166698,152578-A-166698,ФОРМАЛЬНЫЙ,,3,ФОРМАЛЬНЫЙ,Adj,,152578-A,Adj
152578,742879,152578-A-742879,ОФИЦИАЛЬНЫЙ,,1,ОФИЦИАЛЬНЫЙ,Adj,,152578-A,Adj
114521,135333,114521-A-135333,ВЫДУВНОЙ,,1,ВЫДУВНОЙ,Adj,,114521-A,Adj
142678,199787,142678-A-199787,ЗЕКОВСКИЙ,,1,ЗЕКОВСКИЙ,Adj,,142678-A,Adj
121199,163728,121199-A-163728,ТУРНИКЕТНЫЙ,,1,ТУРНИКЕТНЫЙ,Adj,,121199-A,Adj
139617,155135,139617-A-155135,ТОНКИЙ,,6,ТОНКИЙ,Adj,,139617-A,Adj
139617,145177,139617-A-145177,ОСТРЫЙ,,5,ОСТРЫЙ,Adj,,139617-A,Adj
139617,207844,139617-A-207844,ИЗОЩРЕННЫЙ,,1,ИЗОЩРЕННЫЙ,Adj,,139617-A,Adj
101038,685891,101038-A-685891,ТАЙШЕТСКИЙ,,1,ТАЙШЕТСКИЙ,Adj,,101038-A,Adj
109383,174079,109383-A-174079,ИГРОВОЙ,,1,ИГРОВОЙ,Adj,,109383-A,Adj
133555,710956,133555-A-710956,ДУХОВНЫЙ,,3,ДУХОВНЫЙ,Adj,,133555-A,Adj
1242,107180,1242-A-107180,НАЛОГОВЫЙ,,1,НАЛОГОВЫЙ,Adj,,1242-A,Adj
102600,130224,102600-A-130224,ЕКАТЕРИНБУРГСКИЙ,,1,ЕКАТЕРИНБУРГСКИЙ,Adj,,102600-A,Adj
118633,153106,118633-A-153106,СКУПОЧНЫЙ,,1,СКУПОЧНЫЙ,Adj,,118633-A,Adj
118633,153103,118633-A-153103,СКУПНОЙ,,1,СКУПНОЙ,Adj,,118633-A,Adj
7999,211735,7999-A-211735,БЮДЖЕТООБРАЗУЮЩИЙ,,1,БЮДЖЕТООБРАЗУЮЩИЙ,Adj,,7999-A,Adj
112278,134328,112278-A-134328,ВЕРМУТОВЫЙ,,1,ВЕРМУТОВЫЙ,Adj,,112278-A,Adj
153908,166599,153908-A-166599,ПРАВЫЙ,,4,ПРАВЫЙ,Adj,,153908-A,Adj
8119,133212,8119-A-133212,БАКТЕРИОЛОГИЧЕСКИЙ,,1,БАКТЕРИОЛОГИЧЕСКИЙ,Adj,,8119-A,Adj
100129,130151,100129-A-130151,АЗЕРБАЙДЖАНСКИЙ,,2,АЗЕРБАЙДЖАНСКИЙ,Adj,,100129-A,Adj
135792,194742,135792-A-194742,АКРИЛОВЫЙ,,1,АКРИЛОВЫЙ,Adj,,135792-A,Adj
119266,159010,119266-A-159010,КАЧЕСТВЕННЫЙ,,3,КАЧЕСТВЕННЫЙ,Adj,,119266-A,Adj
119266,196309,119266-A-196309,ВЫСОКОКАЧЕСТВЕННЫЙ,,1,ВЫСОКОКАЧЕСТВЕННЫЙ,Adj,,119266-A,Adj
119266,161614,119266-A-161614,ДОБРОКАЧЕСТВЕННЫЙ,,2,ДОБРОКАЧЕСТВЕННЫЙ,Adj,,119266-A,Adj
128512,206014,128512-A-206014,КИНОЗРИТЕЛЬСКИЙ,,1,КИНОЗРИТЕЛЬСКИЙ,Adj,,128512-A,Adj
6317,217208,6317-A-217208,КОНФИСКАЦИОННЫЙ,,1,КОНФИСКАЦИОННЫЙ,Adj,,6317-A,Adj
143928,684414,143928-A-684414,ОГРАНИЧЕННЫЙ В ДЕЕСПОСОБНОСТЬ,ОГРАНИЧЕННЫЙ,1,ОГРАНИЧЕННЫЙ В ДЕЕСПОСОБНОСТИ,Adj,Adj Prep N,143928-A,AdjG
143928,684413,143928-A-684413,ОГРАНИЧЕННЫЙ СУД В ДЕЕСПОСОБНОСТЬ,ОГРАНИЧЕННЫЙ,1,ОГРАНИЧЕННЫЙ СУДОМ В ДЕЕСПОСОБНОСТИ,Adj,Adj Prep N N,143928-A,AdjG
106549,153466,106549-A-153466,СОБЫТИЙНЫЙ,,1,СОБЫТИЙНЫЙ,Adj,,106549-A,Adj
1706,134533,1706-A-134533,ВИНОДЕЛЬНЫЙ,,1,ВИНОДЕЛЬНЫЙ,Adj,,1706-A,Adj
1706,101542,1706-A-101542,ВИНОДЕЛЬЧЕСКИЙ,,1,ВИНОДЕЛЬЧЕСКИЙ,Adj,,1706-A,Adj
7918,150494,7918-A-150494,ПСИХОТЕРАПЕВТИЧЕСКИЙ,,1,ПСИХОТЕРАПЕВТИЧЕСКИЙ,Adj,,7918-A,Adj
150366,710609,150366-A-710609,ТЕХНИЧЕСКИЙ,,5,ТЕХНИЧЕСКИЙ,Adj,,150366-A,Adj
145633,700395,145633-A-700395,КОНСЕРВАЦИОННЫЙ,,1,КОНСЕРВАЦИОННЫЙ,Adj,,145633-A,Adj
138909,186311,138909-A-186311,НЕБЛАГОДАРНЫЙ,,3,НЕБЛАГОДАРНЫЙ,Adj,,138909-A,Adj
144217,139269,144217-A-139269,ИНЖИРНЫЙ,,1,ИНЖИРНЫЙ,Adj,,144217-A,Adj
144217,156554,144217-A-156554,ФИГОВЫЙ,,3,ФИГОВЫЙ,Adj,,144217-A,Adj
109909,137586,109909-A-137586,ЖЕЛУДОЧКОВЫЙ,,1,ЖЕЛУДОЧКОВЫЙ,Adj,,109909-A,Adj
8165,153072,8165-A-153072,СКРИПИЧНЫЙ,,1,СКРИПИЧНЫЙ,Adj,,8165-A,Adj
129117,760637,129117-A-760637,СЛОМЛЕННЫЙ,,1,СЛОМЛЕННЫЙ,Adj,,129117-A,Adj
316,678261,316-A-678261,НАХОДЯЩИЙСЯ В ФЕДЕРАЛЬНЫЙ СОБСТВЕННОСТЬ,НАХОДЯЩИЙСЯ,1,НАХОДЯЩЕЕСЯ В ФЕДЕРАЛЬНОЙ СОБСТВЕННОСТИ,Adj,Adj Prep Adj N,316-A,AdjG
102320,190661,102320-A-190661,ОНЕЖСКИЙ,,1,ОНЕЖСКИЙ,Adj,,102320-A,Adj
108553,184687,108553-A-184687,МАЗУРОЧНЫЙ,,1,МАЗУРОЧНЫЙ,Adj,,108553-A,Adj
1608,107882,1608-A-107882,ОБЩЕОБРАЗОВАТЕЛЬНЫЙ,,1,ОБЩЕОБРАЗОВАТЕЛЬНЫЙ,Adj,,1608-A,Adj
1608,707307,1608-A-707307,СРЕДНЕОБРАЗОВАТЕЛЬНЫЙ,,1,СРЕДНЕОБРАЗОВАТЕЛЬНЫЙ,Adj,,1608-A,Adj
2673,102820,2673-A-102820,ГРУНТОВЫЙ,,2,ГРУНТОВЫЙ,Adj,,2673-A,Adj
2673,109346,2673-A-109346,ПОЧВЕННЫЙ,,1,ПОЧВЕННЫЙ,Adj,,2673-A,Adj
2673,199534,2673-A-199534,ЗЕМЛЯНОЙ,,1,ЗЕМЛЯНОЙ,Adj,,2673-A,Adj
112797,152852,112797-A-152852,СИРОПНЫЙ,,1,СИРОПНЫЙ,Adj,,112797-A,Adj
100794,206360,100794-A-206360,ЦХИНВАЛЬСКИЙ,,1,ЦХИНВАЛЬСКИЙ,Adj,,100794-A,Adj
8517,171668,8517-A-171668,ДИСКОТЕЧНЫЙ,,1,ДИСКОТЕЧНЫЙ,Adj,,8517-A,Adj
113030,146706,113030-A-146706,ПЕРЕРАБОТОЧНЫЙ,,1,ПЕРЕРАБОТОЧНЫЙ,Adj,,113030-A,Adj
115983,750237,115983-A-750237,ТОНАЛЬНЫЙ,,2,ТОНАЛЬНЫЙ,Adj,,115983-A,Adj
115983,145807,115983-A-145807,ОТТЕНОЧНЫЙ,,1,ОТТЕНОЧНЫЙ,Adj,,115983-A,Adj
115983,155140,115983-A-155140,ТОНОВЫЙ,,2,ТОНОВЫЙ,Adj,,115983-A,Adj
116822,144841,116822-A-144841,ОПОРНЫЙ,,2,ОПОРНЫЙ,Adj,,116822-A,Adj
110189,147171,110189-A-147171,ПЛЕЧЕВОЙ,,1,ПЛЕЧЕВОЙ,Adj,,110189-A,Adj
107896,139974,107896-A-139974,КЕНГУРОВЫЙ,,1,КЕНГУРОВЫЙ,Adj,,107896-A,Adj
107896,139973,107896-A-139973,КЕНГУРИНЫЙ,,1,КЕНГУРИНЫЙ,Adj,,107896-A,Adj
106661,163298,106661-A-163298,МИНОРНЫЙ,,2,МИНОРНЫЙ,Adj,,106661-A,Adj
108479,153847,108479-A-153847,СОЧНЕВЫЙ,,1,СОЧНЕВЫЙ,Adj,,108479-A,Adj
690,177875,690-A-177875,ГЕНПРОКУРОРСКИЙ,,1,ГЕНПРОКУРОРСКИЙ,Adj,,690-A,Adj
153794,711653,153794-A-711653,СВЕТСКИЙ,,4,СВЕТСКИЙ,Adj,,153794-A,Adj
153794,753963,153794-A-753963,НЕЦЕРКОВНЫЙ,,1,НЕЦЕРКОВНЫЙ,Adj,,153794-A,Adj
153794,752009,153794-A-752009,НЕРЕЛИГИОЗНЫЙ,,1,НЕРЕЛИГИОЗНЫЙ,Adj,,153794-A,Adj
153794,751749,153794-A-751749,МИРСКОЙ,,1,МИРСКОЙ,Adj,,153794-A,Adj
111424,157094,111424-A-157094,ЦЕМЕНТАЦИОННЫЙ,,1,ЦЕМЕНТАЦИОННЫЙ,Adj,,111424-A,Adj
7773,177208,7773-A-177208,ПОЛКОВНИЧИЙ,,1,ПОЛКОВНИЧИЙ,Adj,,7773-A,Adj
7773,148069,7773-A-148069,ПОЛКОВНИЦКИЙ,,1,ПОЛКОВНИЦКИЙ,Adj,,7773-A,Adj
104685,190762,104685-A-190762,СЕНЕГАЛЬСКИЙ,,1,СЕНЕГАЛЬСКИЙ,Adj,,104685-A,Adj
143374,156412,143374-A-156412,УЧИЛИЩНЫЙ,,1,УЧИЛИЩНЫЙ,Adj,,143374-A,Adj
143673,143538,143673-A-143538,НЕОБЫКНОВЕННЫЙ,,3,НЕОБЫКНОВЕННЫЙ,Adj,,143673-A,Adj
143673,156485,143673-A-156485,ФАНТАСТИЧЕСКИЙ,,5,ФАНТАСТИЧЕСКИЙ,Adj,,143673-A,Adj
143673,191003,143673-A-191003,РЕДКОСТНЫЙ,,3,РЕДКОСТНЫЙ,Adj,,143673-A,Adj
143673,148598,143673-A-148598,ПОТРЯСАЮЩИЙ,,3,ПОТРЯСАЮЩИЙ,Adj,,143673-A,Adj
143673,186401,143673-A-186401,НЕПРЕВЗОЙДЕННЫЙ,,3,НЕПРЕВЗОЙДЕННЫЙ,Adj,,143673-A,Adj
143673,155768,143673-A-155768,УДИВИТЕЛЬНЫЙ,,3,УДИВИТЕЛЬНЫЙ,Adj,,143673-A,Adj
143673,747635,143673-A-747635,НЕЗЕМНОЙ,,3,НЕЗЕМНОЙ,Adj,,143673-A,Adj
143673,735947,143673-A-735947,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОЙСТВО,ИСКЛЮЧИТЕЛЬНЫЙ,1,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОЙСТВАМ,Adj,Adj Prep N,143673-A,AdjG
143673,677292,143673-A-677292,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОЙ КАЧЕСТВО,ИСКЛЮЧИТЕЛЬНЫЙ,1,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОИМ КАЧЕСТВАМ,Adj,Adj Prep Pron N,143673-A,AdjG
143673,160582,143673-A-160582,ИСКЛЮЧИТЕЛЬНЫЙ,,3,ИСКЛЮЧИТЕЛЬНЫЙ,Adj,,143673-A,Adj
109074,133488,109074-A-133488,БЕЛУШИЙ,,1,БЕЛУШИЙ,Adj,,109074-A,Adj
110483,159421,110483-A-159421,ПОЗЕЛЕНЕЛЫЙ,,1,ПОЗЕЛЕНЕЛЫЙ,Adj,,110483-A,Adj
114340,150130,114340-A-150130,ПРОРЕЗНОЙ,,1,ПРОРЕЗНОЙ,Adj,,114340-A,Adj
3725,102562,3725-A-102562,ГОРНОСПАСАТЕЛЬНЫЙ,,1,ГОРНОСПАСАТЕЛЬНЫЙ,Adj,,3725-A,Adj
3725,102534,3725-A-102534,ГОРНО-СПАСАТЕЛЬНЫЙ,,1,ГОРНО-СПАСАТЕЛЬНЫЙ,Adj,,3725-A,Adj
102332,190776,102332-A-190776,СОРОЧИНСКИЙ,,1,СОРОЧИНСКИЙ,Adj,,102332-A,Adj
