child_id,name,parent_id
9560-A,POS-synonymy,9560-V
106501-V,hypernym,9560-V
134446-V,hypernym,9560-V
52-N,domain,9560-V
123741-N,domain,9560-V
320-N,domain,9560-V
119124-N,POS-synonymy,119124-V
115140-V,hypernym,119124-V
118683-V,hypernym,119124-V
134158-V,hyponym,119124-V
117497-N,POS-synonymy,117497-V
115698-V,hypernym,117497-V
116258-V,hypernym,117497-V
115920-N,POS-synonymy,115920-V
115920-A,POS-synonymy,115920-V
149274-V,hypernym,115920-V
151609-V,hypernym,115920-V
138222-V,entailment,115920-V
128432-N,POS-synonymy,128432-V
114372-V,hypernym,128432-V
120319-V,hypernym,128432-V
128431-V,hypernym,128432-V
111688-N,POS-synonymy,111688-V
111689-V,hyponym,111688-V
111994-V,hyponym,111688-V
112072-V,hyponym,111688-V
115548-V,hyponym,111688-V
116428-V,hyponym,111688-V
120437-V,hyponym,111688-V
121080-V,hyponym,111688-V
121081-V,hyponym,111688-V
139430-V,hyponym,111688-V
142994-V,hyponym,111688-V
128448-N,POS-synonymy,128448-V
106629-V,hypernym,128448-V
119138-V,hyponym,128448-V
133340-V,hyponym,128448-V
140855-V,hyponym,128448-V
137270-N,POS-synonymy,137270-V
106817-V,hypernym,137270-V
116526-V,cause,137270-V
142050-N,POS-synonymy,142050-V
119504-V,hypernym,142050-V
123741-N,domain,142050-V
106651-N,domain,142050-V
153098-V,cause,142050-V
129519-N,POS-synonymy,129519-V
123841-V,hypernym,129519-V
127397-V,hypernym,129519-V
52-N,domain,129519-V
6293-N,domain,129519-V
322-N,domain,129519-V
106715-V,hypernym,112635-V
2465-V,entailment,112635-V
129086-N,POS-synonymy,129086-V
117914-V,hypernym,129086-V
129087-V,hyponym,129086-V
129089-V,hypernym,129086-V
144016-V,hypernym,149518-V
106506-N,POS-synonymy,106506-V
106506-A,POS-synonymy,106506-V
2496-V,hyponym,106506-V
878-V,hyponym,106506-V
106501-V,hypernym,106506-V
137320-V,hyponym,106506-V
7314-V,hypernym,120183-V
115702-V,entailment,120183-V
115958-V,hypernym,131067-V
118418-V,hypernym,131067-V
123386-V,hypernym,131067-V
124398-V,hypernym,131067-V
130360-N,POS-synonymy,130360-V
106629-V,hypernym,130360-V
130359-V,hyponym,130360-V
130361-V,hyponym,130360-V
2076-N,POS-synonymy,2076-V
2076-A,POS-synonymy,2076-V
602-V,hypernym,2076-V
7094-V,hypernym,2076-V
110912-N,POS-synonymy,110912-V
8604-V,hyponym,110912-V
108870-V,hypernym,110912-V
127314-V,hyponym,110912-V
141477-V,hyponym,110912-V
117038-A,POS-synonymy,117038-V
117038-N,POS-synonymy,117038-V
141591-V,hypernym,117038-V
106501-V,hypernym,117038-V
115100-V,hypernym,115307-V
118005-V,hyponym,115307-V
121320-V,entailment,115307-V
141330-N,POS-synonymy,141330-V
147584-V,hypernym,141330-V
106651-N,domain,141330-V
123906-A,POS-synonymy,123906-V
123906-N,POS-synonymy,123906-V
118894-V,hypernym,123906-V
155-N,domain,123906-V
107404-V,entailment,123906-V
120612-N,POS-synonymy,120612-V
120612-A,POS-synonymy,120612-V
106495-V,hypernym,120612-V
106938-V,hypernym,111147-V
111144-V,hyponym,111147-V
111156-V,hyponym,111147-V
115627-V,hyponym,111147-V
129181-V,hyponym,111147-V
107513-V,cause,111147-V
117320-V,hypernym,120579-V
106651-N,domain,120579-V
840-V,entailment,120579-V
112000-A,POS-synonymy,112000-V
112000-N,POS-synonymy,112000-V
111047-V,hypernym,112000-V
111999-V,hyponym,112000-V
115187-V,hyponym,112000-V
117572-V,hyponym,112000-V
131841-N,POS-synonymy,131841-V
107404-V,hypernym,131841-V
141709-N,POS-synonymy,141709-V
115548-V,hypernym,141709-V
125803-V,hypernym,141709-V
110416-V,hypernym,110423-V
134799-V,hyponym,110423-V
116031-N,POS-synonymy,116031-V
116031-A,POS-synonymy,116031-V
106565-V,hypernym,116031-V
113350-N,POS-synonymy,113350-V
106695-V,hypernym,113350-V
130542-V,hyponym,113350-V
147264-N,POS-synonymy,147264-V
107446-V,hypernym,147264-V
107454-V,hypernym,147264-V
111842-V,hypernym,139510-V
148270-N,POS-synonymy,148270-V
107253-V,hyponym,148270-V
149014-V,hypernym,148270-V
115285-V,entailment,148270-V
111612-V,hypernym,124638-V
130453-V,hypernym,124638-V
112017-N,POS-synonymy,112017-V
3740-V,hyponym,112017-V
111944-V,hypernym,112017-V
134035-V,hyponym,112017-V
125366-N,POS-synonymy,125366-V
8456-V,hypernym,125366-V
8089-V,hypernym,125366-V
6646-N,domain,125366-V
117017-V,entailment,125366-V
110067-N,POS-synonymy,110067-V
110067-A,POS-synonymy,110067-V
115786-V,hypernym,110067-V
148677-N,POS-synonymy,148677-V
106715-V,hypernym,148677-V
113256-V,hypernym,148677-V
106503-V,entailment,148677-V
111020-N,POS-synonymy,111020-V
110916-V,hypernym,111020-V
125643-N,POS-synonymy,125643-V
125640-V,hypernym,125643-V
148925-N,POS-synonymy,148925-V
148925-A,POS-synonymy,148925-V
115033-V,hypernym,148925-V
4178-N,domain,148925-V
106924-N,domain,148925-V
119772-N,POS-synonymy,119772-V
4316-V,hyponym,119772-V
115672-V,hypernym,119772-V
119751-V,hypernym,119772-V
131219-V,hyponym,119772-V
153266-N,POS-synonymy,153266-V
106457-V,hypernym,153266-V
107394-N,POS-synonymy,107394-V
107394-A,POS-synonymy,107394-V
107325-V,hypernym,107394-V
50-N,domain,107394-V
119337-N,POS-synonymy,119337-V
116391-V,hypernym,119337-V
119336-V,hypernym,119337-V
120734-V,hypernym,135100-V
121418-V,hypernym,135100-V
111866-V,entailment,135100-V
118594-N,POS-synonymy,118594-V
110482-V,hyponym,118594-V
116104-V,hyponym,118594-V
117105-V,hyponym,118594-V
118595-V,hyponym,118594-V
120140-V,hyponym,118594-V
120855-V,hyponym,118594-V
123468-V,hyponym,118594-V
134083-V,hyponym,118594-V
137882-V,hyponym,118594-V
141317-V,hyponym,118594-V
149898-V,hypernym,118594-V
151758-V,hyponym,118594-V
120812-V,entailment,118594-V
111040-V,hypernym,130344-V
2153-N,POS-synonymy,2153-V
2153-A,POS-synonymy,2153-V
2214-V,hyponym,2153-V
8529-V,hyponym,2153-V
111944-V,hypernym,2153-V
128588-N,POS-synonymy,128588-V
128587-V,hypernym,128588-V
106868-V,hypernym,146687-V
133082-V,hypernym,146687-V
120293-N,POS-synonymy,120293-V
110475-V,hypernym,120293-V
118522-V,hypernym,120293-V
119974-V,hyponym,120293-V
125744-V,hypernym,120293-V
120295-V,cause,120293-V
119281-N,POS-synonymy,119281-V
116636-V,hypernym,119281-V
119282-V,hypernym,119281-V
111867-N,POS-synonymy,111867-V
107011-V,hypernym,111867-V
111866-V,entailment,111867-V
149704-N,POS-synonymy,149704-V
106504-V,hypernym,149704-V
106595-V,hypernym,154670-V
118765-V,hypernym,154670-V
141311-V,hyponym,154670-V
122242-V,entailment,154670-V
119037-V,hypernym,133729-V
2677-N,POS-synonymy,2677-V
2677-A,POS-synonymy,2677-V
868-V,hypernym,2677-V
7142-V,hypernym,2677-V
422-N,domain,2677-V
770-N,domain,2677-V
791-N,domain,2677-V
7656-N,domain,2677-V
115663-N,POS-synonymy,115663-V
8105-V,hypernym,115663-V
115665-V,hyponym,115663-V
117139-V,hyponym,115663-V
117523-V,hyponym,115663-V
1671-N,domain,115663-V
106809-N,POS-synonymy,106809-V
106808-V,hyponym,106809-V
106877-V,hypernym,106809-V
107121-V,hyponym,106809-V
107190-V,hyponym,106809-V
112339-V,hyponym,106809-V
116184-V,hyponym,106809-V
117693-V,hyponym,106809-V
129333-V,hyponym,106809-V
132788-V,hyponym,106809-V
120653-V,hypernym,129127-V
129128-V,hypernym,129127-V
118800-N,POS-synonymy,118800-V
125647-V,hypernym,118800-V
117971-N,POS-synonymy,117971-V
117914-V,hypernym,117971-V
116879-N,POS-synonymy,116879-V
116879-A,POS-synonymy,116879-V
115006-V,hypernym,116879-V
117198-V,entailment,116879-V
144354-N,POS-synonymy,144354-V
149549-V,hypernym,144354-V
123507-V,hypernym,144354-V
144432-V,hyponym,144354-V
145662-N,POS-synonymy,145662-V
106476-V,hypernym,145662-V
106651-N,domain,145662-V
117629-V,entailment,145662-V
130368-V,entailment,145662-V
146624-N,POS-synonymy,146624-V
114599-V,hypernym,146624-V
118370-V,entailment,146624-V
125757-N,POS-synonymy,125757-V
8919-V,hyponym,125757-V
107412-V,hypernym,125757-V
111002-V,hypernym,119828-V
119829-V,hyponym,119828-V
106651-N,domain,119828-V
111615-V,hypernym,128282-V
1047-N,domain,128282-V
153677-N,POS-synonymy,153677-V
111489-V,hypernym,153677-V
127581-N,POS-synonymy,127581-V
117530-V,hypernym,127581-V
116246-V,hypernym,123632-V
121146-V,hypernym,123632-V
116833-N,POS-synonymy,116833-V
115751-V,hypernym,116833-V
3649-N,domain,116833-V
106817-V,hypernym,116726-V
142029-V,hyponym,116726-V
143773-V,hyponym,116726-V
143878-V,hyponym,116726-V
150134-V,hyponym,116726-V
2431-A,POS-synonymy,2431-V
2431-N,POS-synonymy,2431-V
139433-V,hyponym,2431-V
106501-V,hypernym,2431-V
106493-V,hypernym,2431-V
137224-N,POS-synonymy,137224-V
111983-V,hypernym,137224-V
141561-V,hyponym,137224-V
120566-V,hypernym,125751-V
125748-V,hypernym,125751-V
124548-N,POS-synonymy,124548-V
115672-V,hypernym,124548-V
130886-V,cause,124548-V
115158-V,entailment,124548-V
2984-N,POS-synonymy,2984-V
272-V,hypernym,2984-V
118094-V,hypernym,2984-V
146901-N,POS-synonymy,146901-V
146901-A,POS-synonymy,146901-V
1221-V,hypernym,146901-V
5967-V,hypernym,146901-V
540-N,domain,146901-V
50-N,domain,146901-V
49-N,domain,146901-V
1421-N,domain,146901-V
129793-N,POS-synonymy,129793-V
117915-V,hypernym,129793-V
129792-V,hypernym,129793-V
149996-V,hyponym,129793-V
127327-V,cause,129793-V
139084-N,POS-synonymy,139084-V
5137-V,hypernym,139084-V
1047-N,domain,139084-V
1064-N,domain,139084-V
116878-V,hypernym,116844-V
116820-V,hypernym,142111-V
840-V,cause,142111-V
116513-V,hyponym,110475-V
120293-V,hyponym,110475-V
149898-V,hypernym,110475-V
106680-V,cause,110475-V
118336-V,hypernym,132732-V
115958-V,entailment,132732-V
123624-N,POS-synonymy,123624-V
123624-A,POS-synonymy,123624-V
106501-V,hypernym,123624-V
106472-V,hypernym,123624-V
143143-N,POS-synonymy,143143-V
113119-V,hypernym,143143-V
116688-V,entailment,143143-V
118455-N,POS-synonymy,118455-V
111094-V,hypernym,118455-V
111095-V,hypernym,118455-V
115206-V,hypernym,118455-V
111625-V,hypernym,150089-V
128650-N,POS-synonymy,128650-V
124776-V,hypernym,128650-V
121439-V,hypernym,121438-V
106676-V,hypernym,115597-V
154604-V,hyponym,115597-V
113723-V,entailment,115597-V
110416-V,hypernym,126240-V
106477-N,POS-synonymy,106477-V
106478-V,hypernym,106477-V
115010-V,hyponym,106477-V
115031-V,hyponym,106477-V
115116-V,hyponym,106477-V
115671-V,hyponym,106477-V
116068-V,hyponym,106477-V
116105-V,hyponym,106477-V
116132-V,hyponym,106477-V
116319-V,hyponym,106477-V
116648-V,hyponym,106477-V
118000-V,hyponym,106477-V
118374-V,hyponym,106477-V
118759-V,hyponym,106477-V
120546-V,hyponym,106477-V
120937-V,hyponym,106477-V
121043-V,hyponym,106477-V
121457-V,hyponym,106477-V
125742-V,hyponym,106477-V
125858-V,hyponym,106477-V
126351-V,hyponym,106477-V
130180-V,hyponym,106477-V
130550-V,hyponym,106477-V
131124-V,hyponym,106477-V
131134-V,hyponym,106477-V
139431-V,hyponym,106477-V
139838-V,hyponym,106477-V
141371-V,hyponym,106477-V
141497-V,hyponym,106477-V
149014-V,hyponym,106477-V
154126-V,hyponym,106477-V
116921-V,hypernym,117344-V
117345-V,hyponym,117344-V
117609-V,hypernym,117344-V
119240-V,hypernym,117344-V
135135-V,hyponym,117344-V
106651-N,domain,117344-V
118042-N,POS-synonymy,118042-V
106704-V,hypernym,118042-V
5177-N,POS-synonymy,5177-V
5177-A,POS-synonymy,5177-V
133432-V,hyponym,5177-V
1047-N,domain,5177-V
128327-N,POS-synonymy,128327-V
128327-A,POS-synonymy,128327-V
2465-V,hypernym,128327-V
106710-V,hypernym,128327-V
116157-V,hypernym,128327-V
106954-V,hypernym,152585-V
115995-V,hypernym,152585-V
115589-N,POS-synonymy,115589-V
106901-V,hypernym,115589-V
111963-V,hypernym,115589-V
146627-V,hypernym,146626-V
2485-N,domain,146626-V
761-N,domain,146626-V
3232-V,entailment,146626-V
123850-N,POS-synonymy,123850-V
116813-V,hypernym,123850-V
117334-V,hypernym,123850-V
126354-N,POS-synonymy,126354-V
126354-A,POS-synonymy,126354-V
106876-V,hypernym,126354-V
127386-N,POS-synonymy,127386-V
106884-V,hypernym,127386-V
112538-V,hypernym,127386-V
141035-N,POS-synonymy,141035-V
1030-V,hypernym,141035-V
49-N,domain,141035-V
1026-N,domain,141035-V
118836-N,POS-synonymy,118836-V
118835-V,hypernym,118836-V
132779-V,hypernym,124536-V
109383-N,domain,124536-V
129134-N,POS-synonymy,129134-V
111260-V,hypernym,129134-V
116101-V,hypernym,129134-V
124429-V,hypernym,129134-V
140604-V,hyponym,129134-V
7340-N,domain,129134-V
7341-V,entailment,129134-V
7237-N,POS-synonymy,7237-V
7237-A,POS-synonymy,7237-V
106501-V,hypernym,7237-V
106607-V,hypernym,7237-V
338-V,hyponym,7237-V
144802-V,hyponym,7237-V
144948-V,hyponym,7237-V
570-V,hyponym,7237-V
839-V,hyponym,7237-V
841-V,hyponym,7237-V
134782-V,hyponym,7237-V
2365-V,hyponym,7237-V
2466-V,hyponym,7237-V
2527-V,hyponym,7237-V
4199-V,hyponym,7237-V
5528-V,hyponym,7237-V
125676-V,hyponym,7237-V
139355-V,hyponym,7237-V
139312-V,hyponym,7237-V
1465-V,hyponym,7237-V
8170-V,hyponym,7237-V
122207-V,hyponym,7237-V
120976-V,hyponym,7237-V
141745-V,hyponym,7237-V
144297-V,hyponym,7237-V
147680-V,hyponym,7237-V
150071-A,POS-synonymy,150071-V
150071-N,POS-synonymy,150071-V
150070-V,hypernym,150071-V
1604-V,entailment,150071-V
123846-N,POS-synonymy,123846-V
106557-V,hypernym,123846-V
123845-V,hyponym,123846-V
116362-V,cause,123846-V
114187-V,entailment,123846-V
116614-N,POS-synonymy,116614-V
108856-V,hypernym,116614-V
9077-N,domain,116614-V
1256-N,domain,116614-V
131262-N,POS-synonymy,131262-V
131262-A,POS-synonymy,131262-V
3406-V,hypernym,131262-V
106565-V,hypernym,131262-V
106665-V,hypernym,131262-V
1047-N,domain,131262-V
2921-N,domain,131262-V
130092-N,POS-synonymy,130092-V
106879-V,hypernym,130092-V
143733-V,hyponym,130092-V
116446-V,hypernym,116445-V
107105-V,entailment,116445-V
106931-N,POS-synonymy,106931-V
148420-V,hypernym,106931-V
106651-N,domain,106931-V
153556-V,hypernym,120322-V
106673-V,hypernym,119323-V
111614-V,hypernym,130729-V
32-N,domain,130729-V
2921-N,domain,130729-V
111672-N,POS-synonymy,111672-V
111666-V,hypernym,111672-V
111671-V,hypernym,111672-V
124796-N,POS-synonymy,124796-V
107325-V,hypernym,124796-V
50-N,domain,124796-V
137430-N,POS-synonymy,137430-V
106631-V,hypernym,137430-V
117733-V,hypernym,137430-V
141402-V,hyponym,137430-V
124784-N,POS-synonymy,124784-V
117842-V,hypernym,124784-V
115667-V,entailment,124784-V
5296-N,POS-synonymy,5296-V
5296-A,POS-synonymy,5296-V
4131-V,hypernym,5296-V
8880-V,hyponym,5296-V
113766-V,hypernym,5296-V
647-V,hypernym,5296-V
111394-V,hypernym,5296-V
422-N,domain,5296-V
637-N,domain,5296-V
145755-N,POS-synonymy,145755-V
106473-V,hypernym,145755-V
106614-V,hyponym,145755-V
106889-V,hyponym,145755-V
106903-V,hyponym,145755-V
114502-V,hyponym,145755-V
115695-V,hyponym,145755-V
115997-V,hyponym,145755-V
116458-V,hyponym,145755-V
125797-V,hyponym,145755-V
135613-V,hyponym,145755-V
116035-V,entailment,145755-V
127391-N,POS-synonymy,127391-V
107692-V,hypernym,127391-V
137733-V,hyponym,127391-V
115751-V,hypernym,150435-V
123908-V,hyponym,150435-V
133751-V,hypernym,150435-V
141587-V,hyponym,150435-V
113119-V,entailment,150435-V
134796-V,hypernym,149909-V
111573-N,POS-synonymy,111573-V
111568-V,hypernym,111573-V
154220-V,hyponym,111573-V
50-N,domain,111573-V
110784-V,entailment,111573-V
127635-N,POS-synonymy,127635-V
106472-V,hypernym,127635-V
110442-V,entailment,127635-V
8594-N,domain,127635-V
116370-N,POS-synonymy,116370-V
106884-V,hypernym,116370-V
111944-V,hypernym,116370-V
111086-V,hypernym,130995-V
120526-V,hypernym,130995-V
131003-V,hypernym,130995-V
120955-V,hypernym,128659-V
134137-V,hyponym,128659-V
115716-N,POS-synonymy,115716-V
111457-V,hypernym,115716-V
50-N,domain,115716-V
106816-V,hypernym,137824-V
137445-V,hypernym,137824-V
111329-V,hypernym,130063-V
115073-N,POS-synonymy,115073-V
115073-A,POS-synonymy,115073-V
115072-V,hypernym,115073-V
1664-V,entailment,115073-V
1671-N,domain,115073-V
117021-N,POS-synonymy,117021-V
111597-V,hypernym,117021-V
114118-V,entailment,117021-V
133497-V,entailment,117021-V
116562-N,POS-synonymy,116562-V
111045-V,hypernym,116562-V
114549-V,hypernym,116562-V
109231-V,entailment,116562-V
141349-N,POS-synonymy,141349-V
106585-V,hypernym,141349-V
138362-V,hypernym,141349-V
111626-N,POS-synonymy,111626-V
111625-V,hypernym,111626-V
111627-V,hyponym,111626-V
1489-N,POS-synonymy,1489-V
1489-A,POS-synonymy,1489-V
115153-V,hypernym,1489-V
118062-V,hyponym,1489-V
125894-V,hyponym,1489-V
129802-V,hyponym,1489-V
9794-V,hyponym,1489-V
152320-V,hyponym,1489-V
152440-V,hyponym,1489-V
152438-V,hyponym,1489-V
152439-V,hyponym,1489-V
1489-N,domain,1489-V
111979-V,hypernym,120529-V
115856-N,POS-synonymy,115856-V
111875-V,hypernym,115856-V
116831-V,hyponym,115856-V
50-N,domain,115856-V
114520-V,entailment,115856-V
147721-N,POS-synonymy,147721-V
106494-V,hypernym,147721-V
116596-N,POS-synonymy,116596-V
115153-V,hypernym,116596-V
119346-V,hyponym,116596-V
119827-V,hyponym,116596-V
128674-V,hyponym,116596-V
141611-V,hyponym,116596-V
124800-N,POS-synonymy,124800-V
124800-A,POS-synonymy,124800-V
106501-V,hypernym,124800-V
124799-V,hypernym,124800-V
129735-V,hypernym,124800-V
130166-V,entailment,124800-V
123507-V,hypernym,129746-V
115875-N,POS-synonymy,115875-V
111479-V,hypernym,115875-V
141311-N,POS-synonymy,141311-V
647-V,hypernym,141311-V
152834-V,hypernym,141311-V
154670-V,hypernym,141311-V
422-N,domain,141311-V
637-N,domain,141311-V
3015-N,domain,141311-V
111164-N,POS-synonymy,111164-V
107454-V,hypernym,111164-V
116727-V,hyponym,111164-V
133324-V,hypernym,146625-V
144004-V,cause,146625-V
111572-V,hypernym,149400-V
121030-V,cause,149400-V
8980-N,POS-synonymy,8980-V
106550-V,hypernym,8980-V
150231-V,hypernym,8980-V
266-N,domain,8980-V
3061-N,domain,8980-V
111983-V,hypernym,141499-V
132784-V,hypernym,141499-V
117065-N,POS-synonymy,117065-V
117065-A,POS-synonymy,117065-V
114872-V,hypernym,117065-V
118456-N,POS-synonymy,118456-V
107410-V,hypernym,118456-V
120139-V,hyponym,118456-V
132691-N,POS-synonymy,132691-V
132691-A,POS-synonymy,132691-V
130670-V,hypernym,132691-V
540-N,domain,132691-V
1432-N,domain,132691-V
115213-N,POS-synonymy,115213-V
116282-V,hypernym,115213-V
106501-V,hypernym,151449-V
139743-N,POS-synonymy,139743-V
113119-V,hypernym,139743-V
127501-N,POS-synonymy,127501-V
107602-V,hypernym,127501-V
115033-V,hypernym,127501-V
120004-V,hyponym,127501-V
118907-A,POS-synonymy,118907-V
118907-N,POS-synonymy,118907-V
124237-N,POS-synonymy,124237-V
107441-V,hypernym,124237-V
118700-V,hypernym,124237-V
126171-V,hyponym,124237-V
131402-V,hyponym,124237-V
119987-N,POS-synonymy,119987-V
106534-V,hypernym,119987-V
130458-V,hyponym,119987-V
50-N,domain,119987-V
119493-V,cause,119987-V
133542-N,POS-synonymy,133542-V
115486-V,hypernym,133542-V
127006-V,hyponym,133542-V
133543-V,hyponym,133542-V
141355-N,POS-synonymy,141355-V
141355-A,POS-synonymy,141355-V
116390-V,hypernym,141355-V
115021-N,POS-synonymy,115021-V
107490-V,hypernym,115021-V
107489-V,entailment,115021-V
116660-N,POS-synonymy,116660-V
116659-V,hypernym,116660-V
119976-V,hyponym,116660-V
116481-V,hypernym,145781-V
117850-N,POS-synonymy,117850-V
142434-V,hypernym,117850-V
540-N,domain,117850-V
7541-N,domain,117850-V
116932-V,hypernym,134774-V
140622-N,POS-synonymy,140622-V
106856-V,hypernym,140622-V
115489-V,hypernym,140622-V
106467-V,hypernym,114935-V
114936-V,hypernym,114935-V
116297-V,hyponym,114935-V
142022-N,POS-synonymy,142022-V
106615-V,hypernym,142022-V
131341-V,hypernym,142022-V
112514-A,POS-synonymy,112514-V
112514-N,POS-synonymy,112514-V
106710-V,hypernym,112514-V
51-N,domain,112514-V
111978-V,hypernym,111988-V
111096-V,entailment,111988-V
111093-V,entailment,111988-V
142572-N,POS-synonymy,142572-V
114092-V,hypernym,142572-V
118422-N,POS-synonymy,118422-V
106531-V,hypernym,118422-V
111493-V,hypernym,118422-V
111087-V,hypernym,128378-V
128379-V,hyponym,128378-V
115751-V,hypernym,118802-V
131065-V,hyponym,118802-V
112776-N,POS-synonymy,112776-V
109115-V,hypernym,112776-V
123741-N,domain,112776-V
112922-N,POS-synonymy,112922-V
112922-A,POS-synonymy,112922-V
107093-V,hypernym,112922-V
128550-N,POS-synonymy,128550-V
128550-A,POS-synonymy,128550-V
3980-V,hypernym,128550-V
422-N,domain,128550-V
637-N,domain,128550-V
3015-N,domain,128550-V
2971-N,domain,128550-V
141496-N,POS-synonymy,141496-V
106504-V,hypernym,141496-V
128266-V,hyponym,141496-V
111038-N,POS-synonymy,111038-V
106587-V,hypernym,111038-V
111040-V,hyponym,111038-V
116236-V,hyponym,111038-V
116394-V,hyponym,111038-V
116885-V,hyponym,111038-V
118533-V,hyponym,111038-V
120642-V,hyponym,111038-V
130149-V,hyponym,111038-V
134169-N,POS-synonymy,134169-V
111954-V,hypernym,134169-V
118173-V,hypernym,120722-V
120721-V,hypernym,120722-V
150134-N,POS-synonymy,150134-V
116401-V,hypernym,150134-V
116726-V,hypernym,150134-V
134796-V,cause,150134-V
106690-N,POS-synonymy,106690-V
106690-A,POS-synonymy,106690-V
3036-V,hyponym,106690-V
114327-V,hyponym,106690-V
116120-V,hyponym,106690-V
116157-V,hyponym,106690-V
118698-V,hypernym,106690-V
139179-V,hyponym,106690-V
143303-V,hyponym,106690-V
144750-V,hyponym,106690-V
150570-V,hyponym,106690-V
117207-V,hypernym,126191-V
109383-N,domain,126191-V
143303-N,POS-synonymy,143303-V
106690-V,hypernym,143303-V
6521-V,entailment,143303-V
7656-N,domain,143303-V
120905-V,hypernym,143609-V
120863-V,entailment,143609-V
154256-N,POS-synonymy,154256-V
117899-V,hypernym,154256-V
141422-N,POS-synonymy,141422-V
119699-V,hypernym,141422-V
117661-V,hyponym,120973-V
117673-V,hypernym,120973-V
154747-V,hyponym,120973-V
106651-N,domain,120973-V
117217-N,POS-synonymy,117217-V
154643-V,hypernym,117217-V
115702-V,hypernym,117217-V
205-N,domain,117217-V
1001-N,domain,117217-V
152470-N,POS-synonymy,152470-V
113004-V,hyponym,152470-V
120550-V,hyponym,152470-V
129769-V,hypernym,152470-V
129772-V,hyponym,152470-V
130988-V,hyponym,152470-V
143530-V,hyponym,152470-V
148300-V,hyponym,152470-V
150539-V,hyponym,152470-V
154714-V,hyponym,152470-V
145162-N,POS-synonymy,145162-V
1221-V,hypernym,145162-V
1689-V,hyponym,145162-V
50-N,domain,145162-V
770-N,domain,145162-V
147646-N,POS-synonymy,147646-V
142474-V,hyponym,147646-V
2974-V,hyponym,147646-V
1636-V,hyponym,147646-V
2764-V,hyponym,147646-V
3445-V,hyponym,147646-V
6564-V,hyponym,147646-V
149092-V,hypernym,147646-V
138589-N,POS-synonymy,138589-V
106699-V,hypernym,138589-V
112144-V,hypernym,138589-V
146828-N,domain,138589-V
146224-N,POS-synonymy,146224-V
145451-V,hypernym,146224-V
114560-V,hypernym,133358-V
110832-N,POS-synonymy,110832-V
9278-V,hyponym,110832-V
107417-V,hypernym,110832-V
112080-V,hyponym,110832-V
112810-V,hyponym,110832-V
138234-V,hyponym,110832-V
107412-V,entailment,110832-V
111993-N,POS-synonymy,111993-V
111980-V,hypernym,111993-V
150861-N,POS-synonymy,150861-V
7353-V,hyponym,150861-V
144578-V,hyponym,150861-V
149153-V,hypernym,150861-V
150985-V,hypernym,150861-V
117124-N,POS-synonymy,117124-V
113619-V,hypernym,117124-V
114580-V,entailment,117124-V
125566-N,POS-synonymy,125566-V
125567-V,hyponym,125566-V
128181-V,hypernym,125566-V
111050-V,hypernym,141298-V
111371-V,hypernym,141298-V
106618-V,hypernym,119112-V
114638-V,hypernym,116857-V
106618-V,hypernym,123774-V
116242-V,hyponym,123774-V
123775-V,hypernym,123774-V
142718-N,POS-synonymy,142718-V
142753-V,hypernym,142718-V
149096-V,hypernym,142718-V
1-N,domain,142718-V
133121-N,domain,142718-V
125792-N,POS-synonymy,125792-V
106869-V,hypernym,125792-V
118617-V,hypernym,125792-V
124499-V,hypernym,124589-V
125736-V,hypernym,124589-V
125774-N,POS-synonymy,125774-V
118765-V,hypernym,125774-V
118135-V,cause,125774-V
140814-N,POS-synonymy,140814-V
106532-V,hypernym,140814-V
3665-N,POS-synonymy,3665-V
106550-V,hypernym,3665-V
111413-V,hypernym,3665-V
3061-N,domain,3665-V
120404-N,POS-synonymy,120404-V
106484-V,hypernym,120404-V
119625-V,hypernym,120404-V
4285-N,POS-synonymy,4285-V
4285-A,POS-synonymy,4285-V
118698-V,hypernym,4285-V
106501-V,hypernym,4285-V
1245-V,hypernym,4285-V
49-N,domain,4285-V
1808-N,domain,4285-V
144282-N,domain,4285-V
117171-N,POS-synonymy,117171-V
128264-V,hypernym,117171-V
143948-V,hypernym,117171-V
1061-V,entailment,117171-V
1047-N,domain,117171-V
142724-N,POS-synonymy,142724-V
1221-V,hypernym,142724-V
50-N,domain,142724-V
990-N,domain,142724-V
124639-N,POS-synonymy,124639-V
111493-V,hypernym,124639-V
120955-V,hypernym,124639-V
151386-V,hyponym,124639-V
115184-N,POS-synonymy,115184-V
106631-V,hypernym,115184-V
115182-V,hyponym,115184-V
117359-V,hyponym,115184-V
111791-V,entailment,115184-V
107427-N,POS-synonymy,107427-V
107427-A,POS-synonymy,107427-V
107404-V,hypernym,107427-V
111931-V,hypernym,107427-V
112535-V,hypernym,107427-V
116308-N,POS-synonymy,116308-V
116308-A,POS-synonymy,116308-V
106478-V,hypernym,116308-V
110723-N,POS-synonymy,110723-V
107308-V,hypernym,110723-V
110721-V,hypernym,110723-V
116731-V,hyponym,110723-V
118562-V,hypernym,140551-V
106651-N,domain,140551-V
112039-V,entailment,140551-V
121183-V,entailment,140551-V
8603-N,POS-synonymy,8603-V
106531-V,hypernym,8603-V
117290-N,POS-synonymy,117290-V
111983-V,hypernym,117290-V
112177-V,entailment,117290-V
135123-N,POS-synonymy,135123-V
113769-V,hypernym,135123-V
118814-V,hypernym,135123-V
120133-V,hypernym,135123-V
106972-N,POS-synonymy,106972-V
4021-V,hyponym,106972-V
116816-V,hypernym,106972-V
118312-V,hyponym,106972-V
